has_bbq,lon,division,extra_info,polling_place_name,address,state,booth_info,premises,opening_hours,polling_place_type,lat,has_nothing,has_caek,has_run_out,has_other,source,stall_name,stall_description,stall_website,first_report,latest_report,ess_stall_id,ess_stall_url
FALSE,151.242971,GLADSTONE,Full Wheelchair Access,Chanel,"The Marian Centre Chanel College, 11 Paterson Street, GLADSTONE",QLD,,"The Marian Centre Chanel College, 11 Paterson Street, GLADSTONE",,,-23.866523,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.050559,GLADSTONE,,Seaview,"St Peters Anglican Church, 50 J Hickey Avenue, SEAVIEW HEIGHTS",QLD,,"St Peters Anglican Church, 50 J Hickey Avenue, SEAVIEW HEIGHTS",,,-27.384772,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.255896,GLADSTONE,Full Wheelchair Access,Yarroon Street,"P C Y C, Yarroon Street, GLADSTONE",QLD,,"P C Y C, Yarroon Street, GLADSTONE",,,-23.838927,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,151.125235,GLADSTONE,Full Wheelchair Access,Yarwun,"Yarwun State School, 35 Butler Street, YARWUN",QLD,,"Yarwun State School, 35 Butler Street, YARWUN",,,-23.846562,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.957327,GLASS HOUSE,Full Wheelchair Access,Beerburrum,"School of Arts Hall, 7 Anzac Avenue, BEERBURRUM",QLD,,"School of Arts Hall, 7 Anzac Avenue, BEERBURRUM",,,-26.959278,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.089194,REDCLIFFE,,Kippa-Ring,"Kippa-Ring State School Hall, Korsch Street, KIPPA-RING",QLD,,"Kippa-Ring State School Hall, Korsch Street, KIPPA-RING",,,-27.229646,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.719362,GLASS HOUSE,Assisted Wheelchair Access,Conondale,"Conondale State School, 1700 Maleny-Kenilworth Road, CONONDALE",QLD,,"Conondale State School, 1700 Maleny-Kenilworth Road, CONONDALE",,,-26.728907,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.858119,GLASS HOUSE,Full Wheelchair Access,Maleny,"Maleny State High School, 50 Bunya Street, MALENY",QLD,,"Maleny State High School, 50 Bunya Street, MALENY",,,-26.764676,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.892833,GLASS HOUSE,Full Wheelchair Access,Montville,"St Marys Hall, Memorial Close, MONTVILLE",QLD,,"St Marys Hall, Memorial Close, MONTVILLE",,,-26.688507,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,144.442902,GREGORY,Assisted Wheelchair Access,Isisford,"Community Hall, St Mary Street, ISISFORD",QLD,,"Community Hall, St Mary Street, ISISFORD",,,-24.258898,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.771486,GLASS HOUSE,,Mount Mee,"Mount Mee State School, 1368 Mount Mee Road, MOUNT MEE",QLD,,"Mount Mee State School, 1368 Mount Mee Road, MOUNT MEE",,,-27.080033,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.8831,GLASS HOUSE,,Peachester,"Peachester Community Hall, 958 Peachester Road, PEACHESTER",QLD,,"Peachester Community Hall, 958 Peachester Road, PEACHESTER",,,-26.843825,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.886857,GLASS HOUSE,Assisted Wheelchair Access,Upper Caboolture,"Farmers Assembly Hall, 704 Caboolture River Road, UPPER CABOOLTURE",QLD,,"Farmers Assembly Hall, 704 Caboolture River Road, UPPER CABOOLTURE",,,-27.117672,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.865101,GLASS HOUSE,Assisted Wheelchair Access,Wamuran,"Community Hall, D'Aguilar Highway, WAMURAN",QLD,,"Community Hall, D'Aguilar Highway, WAMURAN",,,-27.039978,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.826904,GLASS HOUSE,Assisted Wheelchair Access,Witta,"Old Witta School Community Centre, 316 Witta Road, WITTA",QLD,,"Old Witta School Community Centre, 316 Witta Road, WITTA",,,-26.708567,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.965052,"CALOUNDRA, GLASS HOUSE",Full Wheelchair Access,Landsborough,"Landsborough State School, 41 Gympie Street North, LANDSBOROUGH",QLD,,"Landsborough State School, 41 Gympie Street North, LANDSBOROUGH",,,-26.802989,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.955521,"CALOUNDRA, GLASS HOUSE",Full Wheelchair Access,Beerwah,"Community Hall, 25 Peachester Road, BEERWAH",QLD,,"Community Hall, 25 Peachester Road, BEERWAH",,,-26.859244,FALSE,FALSE,FALSE,,,,,,,,,
TRUE,151.269664,GLADSTONE,Assisted Wheelchair Access,Gladstone South,"Gladstone South State School, 153 Toolooa Street, GLADSTONE",QLD,,"Gladstone South State School, 153 Toolooa Street, GLADSTONE",,,-23.861833,FALSE,TRUE,FALSE,"{""has_coffee"":false}",The Observer,,,,2017-11-21 10:32:15.528729+00,2017-11-21 10:32:15.528729+00,,
TRUE,151.156133,"CALLIDE, GLADSTONE",Full Wheelchair Access,Calliope,"Calliope State School, Dawson Highway, CALLIOPE",QLD,,"Calliope State School, Dawson Highway, CALLIOPE",,,-24.011566,FALSE,FALSE,FALSE,{},The Observer,,,,2017-11-21 10:33:19.576559+00,2017-11-21 10:33:19.576559+00,,
FALSE,151.221733,GLADSTONE,Assisted Wheelchair Access,Clinton,"Clinton State School, 224 Harvey Road, CLINTON",QLD,,"Clinton State School, 224 Harvey Road, CLINTON",,,-23.881802,TRUE,FALSE,FALSE,{},The Observer,,,,2017-11-21 10:33:52.155563+00,2017-11-21 10:33:52.155563+00,,
TRUE,151.254235,GLADSTONE,Full Wheelchair Access,Gladstone West,"Gladstone West State School - Administration Building, Cnr Boles & Breslin Streets, GLADSTONE WEST",QLD,,"Gladstone West State School - Administration Building, Cnr Boles & Breslin Streets, GLADSTONE WEST",,,-23.858082,FALSE,FALSE,FALSE,{},The Observer,,,,2017-11-21 10:35:07.45729+00,2017-11-21 10:35:07.45729+00,,
TRUE,150.982128,GLADSTONE,,Mount Larcom,"Mount Larcom State School, Raglan Street, MOUNT LARCOM",QLD,,"Mount Larcom State School, Raglan Street, MOUNT LARCOM",,,-23.814097,FALSE,FALSE,FALSE,{},The Observer,,,,2017-11-21 10:36:01.290023+00,2017-11-21 10:36:01.290023+00,,
TRUE,151.365117,GLADSTONE,Assisted Wheelchair Access,Tannum Sands,"Tannum Sands State High School, 65 Coronation Drive, TANNUM SANDS",QLD,,"Tannum Sands State High School, 65 Coronation Drive, TANNUM SANDS",,,-23.961074,FALSE,FALSE,FALSE,{},The Observer,,,,2017-11-21 10:36:30.654233+00,2017-11-21 10:36:30.654233+00,,
TRUE,152.954996,"CALOUNDRA, GLASS HOUSE",,Glass House Mountains,"Glass House Mountains State Primary School Hall, 58 Coonowrin Road, GLASS HOUSE MOUNTAINS",QLD,,"Glass House Mountains State Primary School Hall, 58 Coonowrin Road, GLASS HOUSE MOUNTAINS",,,-26.899963,FALSE,TRUE,FALSE,"{""has_coffee"":true}",,,,,2017-11-24 23:23:39.077485+00,2017-11-24 23:23:39.077485+00,,
TRUE,148.512975,"EVERTON, FERNY GROVE",Full Wheelchair Access,Oxford Park,"Grovely Scout Hall, 170 Blaker Road, OXFORD PARK",QLD,,"Grovely Scout Hall, 170 Blaker Road, OXFORD PARK",,,-21.887412,FALSE,TRUE,FALSE,"{""has_vego"":true,""has_halal"":true}",,grovely scouts,sausages cakes and drinks,,2017-11-24 23:47:12.560181+00,2017-11-24 23:47:12.560181+00,,
FALSE,152.957343,"CALOUNDRA, GLASS HOUSE",Full Wheelchair Access,Mooloolah,"Mooloolah State School, 48 King Road, MOOLOOLAH VALLEY",QLD,,"Mooloolah State School, 48 King Road, MOOLOOLAH VALLEY",,,-26.76843,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.062712,GREENSLOPES,Full Wheelchair Access,Coorparoo South,"Coorparoo Uniting Church Hall, 9 York Street, COORPAROO",QLD,,"Coorparoo Uniting Church Hall, 9 York Street, COORPAROO",,,-27.499104,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,153.037849,GREENSLOPES,Full Wheelchair Access,Stones Corner,"The Little Kings Movement for the Handicapped, Carl St corner of O'Keefe Street, BURANDA",QLD,,"The Little Kings Movement for the Handicapped, Carl St corner of O'Keefe Street, BURANDA",,,-27.497801,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,146.642038,GREGORY,Full Wheelchair Access,Alpha,"Alpha State School, 11 Milton Street, ALPHA",QLD,,"Alpha State School, 11 Milton Street, ALPHA",,,-23.650198,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.243436,GREGORY,Assisted Wheelchair Access,Aramac,"Aramac State School, 69 Porter Street, ARAMAC",QLD,,"Aramac State School, 69 Porter Street, ARAMAC",,,-22.97442,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.294785,GREGORY,,Barcaldine,"Barcaldine State School, Gidyea Street, BARCALDINE",QLD,,"Barcaldine State School, Gidyea Street, BARCALDINE",,,-23.560701,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,139.470448,GREGORY,Full Wheelchair Access,Bedourie,"Shire Hall, BEDOURIE",QLD,,"Shire Hall, BEDOURIE",,,-24.360998,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,139.354715,GREGORY,Full Wheelchair Access,Birdsville,"Shire Hall, Adelaide Street, BIRDSVILLE",QLD,,"Shire Hall, Adelaide Street, BIRDSVILLE",,,-25.898027,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.460681,GREGORY,Full Wheelchair Access,Blackall,"Court House, 139 Shamrock Street, BLACKALL",QLD,,"Court House, 139 Shamrock Street, BLACKALL",,,-24.422512,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,148.875129,GREGORY,Assisted Wheelchair Access,Blackwater,"Blackwater State School, 43 Wey Street, BLACKWATER",QLD,,"Blackwater State School, 43 Wey Street, BLACKWATER",,,-23.584246,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,148.886648,GREGORY,Full Wheelchair Access,Blackwater North,"Blackwater North State School, Williams Street, BLACKWATER",QLD,,"Blackwater North State School, Williams Street, BLACKWATER",,,-23.56473,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,149.068932,GREGORY,,Bluff,"Bluff State School, 32 Main Street, BLUFF",QLD,,"Bluff State School, 32 Main Street, BLUFF",,,-23.581428,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,139.905018,GREGORY,,Boulia,"Boulia State School, Templeton Street, BOULIA",QLD,,"Boulia State School, Templeton Street, BOULIA",,,-22.909913,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,148.031275,GREGORY,Assisted Wheelchair Access,Capella,"Capella State High School, 35-45 Gordon Street, CAPELLA",QLD,,"Capella State High School, 35-45 Gordon Street, CAPELLA",,,-23.086807,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,149.669542,GREGORY,,Duaringa,"Duaringa State School, 1 Charlotte Street, DUARINGA",QLD,,"Duaringa State School, 1 Charlotte Street, DUARINGA",,,-23.715809,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,148.178854,GREGORY,Full Wheelchair Access,Emerald Christian College,"Emerald Christian College, 6373 Gregory Highway, EMERALD",QLD,,"Emerald Christian College, 6373 Gregory Highway, EMERALD",,,-23.600224,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,148.161357,GREGORY,Full Wheelchair Access,Emerald North,"Emerald North State School, Campbell Street, EMERALD",QLD,,"Emerald North State School, Campbell Street, EMERALD",,,-23.523168,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,148.15264,GREGORY,Full Wheelchair Access,Emerald South,"Denison State School - Pre-School, 16 Gray Street, EMERALD",QLD,,"Denison State School - Pre-School, 16 Gray Street, EMERALD",,,-23.532246,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,144.504767,GREGORY,,Ilfracombe,"Ilfracombe State School, 20 McMaster Drive, ILFRACOMBE",QLD,,"Ilfracombe State School, 20 McMaster Drive, ILFRACOMBE",,,-23.489345,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,146.128763,GREGORY,Full Wheelchair Access,Jericho,"Jericho State School, Pasteur Street, JERICHO",QLD,,"Jericho State School, Pasteur Street, JERICHO",,,-23.604912,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,144.24534,GREGORY,,Longreach High,"Longreach State High School, Jabiru Street, LONGREACH",QLD,,"Longreach State High School, Jabiru Street, LONGREACH",,,-23.440874,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,144.545397,GREGORY,,Muttaburra,"Muttaburra State School, 42 Sword Street, MUTTABURRA",QLD,,"Muttaburra State School, 42 Sword Street, MUTTABURRA",,,-22.595304,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,148.624797,GREGORY,,Rolleston,"Rolleston State School, 16 Warrijo Street, ROLLESTON",QLD,,"Rolleston State School, 16 Warrijo Street, ROLLESTON",,,-24.462467,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,147.699858,GREGORY,Assisted Wheelchair Access,Rubyvale,"Hall, Burridge Road, RUBYVALE",QLD,,"Hall, Burridge Road, RUBYVALE",,,-23.419979,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,147.719967,GREGORY,,Sapphire,"Community Hall, Sapphire Road, SAPPHIRE",QLD,,"Community Hall, Sapphire Road, SAPPHIRE",,,-23.46048,FALSE,FALSE,FALSE,,,,,,,,,
TRUE,153.052218,GREENSLOPES,Assisted Wheelchair Access,West Coorparoo,"St James Hall, Kirkland Avenue, COORPAROO",QLD,,"St James Hall, Kirkland Avenue, COORPAROO",,,-27.501096,FALSE,TRUE,FALSE,"{""has_bacon_and_eggs"":true}",,,,,2017-11-24 23:48:47.329024+00,2017-11-24 23:48:47.329024+00,,
TRUE,152.778813,GLASS HOUSE,Assisted Wheelchair Access,Woodford,"Memorial Hall, 109 Archer Street, WOODFORD",QLD,,"Memorial Hall, 109 Archer Street, WOODFORD",,,-26.953965,FALSE,FALSE,FALSE,{},,,,,2017-11-24 23:55:47.06788+00,2017-11-24 23:55:47.06788+00,,
TRUE,153.014205,"CALOUNDRA, GLASS HOUSE",Full Wheelchair Access,Glenview,"Glenview State School, 6 Leeding Road, GLENVIEW",QLD,,"Glenview State School, 6 Leeding Road, GLENVIEW",,,-26.76601,FALSE,FALSE,FALSE,{},,,,,2017-11-25 01:18:03.00561+00,2017-11-25 01:18:03.00561+00,,
TRUE,153.064197,GREENSLOPES,Assisted Wheelchair Access,South Coorparoo,"Koala Lou Child Care, 402 Cavendish Road, COORPAROO",QLD,,"Koala Lou Child Care, 402 Cavendish Road, COORPAROO",,,-27.507942,FALSE,FALSE,FALSE,{},,,,,2017-11-25 02:35:16.357655+00,2017-11-25 02:35:16.357655+00,,
TRUE,153.058545,GREENSLOPES,Assisted Wheelchair Access,St Matthews,"Anglican Church Hall, 889 Logan Road, HOLLAND PARK",QLD,,"Anglican Church Hall, 889 Logan Road, HOLLAND PARK",,,-27.517307,FALSE,FALSE,FALSE,{},Twitter,,,,2017-11-25 05:10:51.283283+00,2017-11-25 05:10:51.283283+00,,
FALSE,148.087701,GREGORY,Full Wheelchair Access,Springsure,"Springsure State School, 55 Eclipse Street, SPRINGSURE",QLD,,"Springsure State School, 55 Eclipse Street, SPRINGSURE",,,-24.115541,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,146.252872,GREGORY,Full Wheelchair Access,Tambo,"Tambo State School, 16 Mitchell Street, TAMBO",QLD,,"Tambo State School, 16 Mitchell Street, TAMBO",,,-24.884976,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,148.356547,GREGORY,Assisted Wheelchair Access,Tieri,"Tieri State School, Bottlebrush Lane, TIERI",QLD,,"Tieri State School, Bottlebrush Lane, TIERI",,,-23.036296,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,142.653777,GREGORY,,Windorah,"Windorah State School, 8 Victoria Street, WINDORAH",QLD,,"Windorah State School, 8 Victoria Street, WINDORAH",,,-25.420522,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,143.038921,GREGORY,,Winton,"Court House, 59 Vindex Street, WINTON",QLD,,"Court House, 59 Vindex Street, WINTON",,,-22.38733,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,149.456176,GREGORY,,Woorabinda,"HACC Building, 112 Munns Drive, WOORABINDA",QLD,,"HACC Building, 112 Munns Drive, WOORABINDA",,,-24.133863,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.672399,GYMPIE,Assisted Wheelchair Access,Amamoor,"Amamoor State School, 2 Elizabeth Street, AMAMOOR",QLD,,"Amamoor State School, 2 Elizabeth Street, AMAMOOR",,,-26.347885,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.622128,GYMPIE,Assisted Wheelchair Access,Bauple,"Bauple State School, 8 Forestry Road, BAUPLE",QLD,,"Bauple State School, 8 Forestry Road, BAUPLE",,,-25.812781,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.614747,GYMPIE,Full Wheelchair Access,Chatsworth,"Chatsworth State School, 15 Rammutt Road, CHATSWORTH",QLD,,"Chatsworth State School, 15 Rammutt Road, CHATSWORTH",,,-26.142081,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.98535,GYMPIE,Full Wheelchair Access,Cooloola Cove,"Veterans Community Hall, cnr Nautilus & Santamaria Avenue, COOLOOLA COVE",QLD,,"Veterans Community Hall, cnr Nautilus & Santamaria Avenue, COOLOOLA COVE",,,-25.971352,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.581571,GYMPIE,Assisted Wheelchair Access,Curra,"Curra Country Club, 10 David Drive, CURRA",QLD,,"Curra Country Club, 10 David Drive, CURRA",,,-26.082331,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.602542,GYMPIE,,Glenwood,"Glenwood State School, 13 Glenwood School Road, GLENWOOD",QLD,,"Glenwood State School, 13 Glenwood School Road, GLENWOOD",,,-25.94942,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.784031,GYMPIE,Assisted Wheelchair Access,Goomboorian,"Hall, Tin Can Bay Road, GOOMBOORIAN",QLD,,"Hall, Tin Can Bay Road, GOOMBOORIAN",,,-26.058138,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.560889,GYMPIE,Assisted Wheelchair Access,Gunalda,"Gunalda State School, King Street, GUNALDA",QLD,,"Gunalda State School, King Street, GUNALDA",,,-25.993421,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.666388,GYMPIE,Full Wheelchair Access,Gympie City,"Senior Citizens Centre, Mellor Street, GYMPIE",QLD,,"Senior Citizens Centre, Mellor Street, GYMPIE",,,-26.188732,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.678586,GYMPIE,Full Wheelchair Access,Gympie East,"Gympie East State School, 219 Cedar Pocket Road, GYMPIE",QLD,,"Gympie East State School, 219 Cedar Pocket Road, GYMPIE",,,-26.189228,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.678586,GYMPIE,Assisted Wheelchair Access,Gympie High,"Gympie State High School, Cootharaba Road, GYMPIE",QLD,,"Gympie State High School, Cootharaba Road, GYMPIE",,,-26.189228,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.678586,GYMPIE,Full Wheelchair Access,Gympie South,"Gympie South State School, 50 Exhibition Road, GYMPIE",QLD,,"Gympie South State School, 50 Exhibition Road, GYMPIE",,,-26.189228,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.671125,GYMPIE,Assisted Wheelchair Access,Horseshoe Bend,"Church Of Christ Hall, 10 Tucker Street, GYMPIE",QLD,,"Church Of Christ Hall, 10 Tucker Street, GYMPIE",,,-26.182502,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.679441,GYMPIE,Full Wheelchair Access,Imbil,"Mary Valley State College, Edward Street, IMBIL",QLD,,"Mary Valley State College, Edward Street, IMBIL",,,-26.460365,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.657172,GYMPIE,Full Wheelchair Access,James Nash,"James Nash State High School, 109 Myall Street, GYMPIE",QLD,,"James Nash State High School, 109 Myall Street, GYMPIE",,,-26.175073,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.678586,GYMPIE,Full Wheelchair Access,Jones Hill,"Jones Hill State School, Heilbronn Road, GYMPIE",QLD,,"Jones Hill State School, Heilbronn Road, GYMPIE",,,-26.189228,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.677984,GYMPIE,Full Wheelchair Access,Kandanga,"Community Hall, Main Street, KANDANGA",QLD,,"Community Hall, Main Street, KANDANGA",,,-26.386071,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.484495,GYMPIE,Full Wheelchair Access,Lower Wonga,"Hall, 7 Lower Wonga Road, LOWER WONGA",QLD,,"Hall, 7 Lower Wonga Road, LOWER WONGA",,,-26.090549,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.684206,GYMPIE,Full Wheelchair Access,Monkland,"Monkland State School, 220 Brisbane Road, MONKLAND",QLD,,"Monkland State School, 220 Brisbane Road, MONKLAND",,,-26.212062,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.617911,GYMPIE,Assisted Wheelchair Access,Pie Creek,"Pie Creek Hall, Herron Road, PIE CREEK",QLD,,"Pie Creek Hall, Herron Road, PIE CREEK",,,-26.240431,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.994876,GYMPIE,Full Wheelchair Access,Tin Can Bay,"Tin Can Bay State School, 2 Snapper Creek Road, TIN CAN BAY",QLD,,"Tin Can Bay State School, 2 Snapper Creek Road, TIN CAN BAY",,,-25.924656,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.693784,GYMPIE,Full Wheelchair Access,Veteran,"Hall, 594 Sandy Creek Road, VETERAN",QLD,,"Hall, 594 Sandy Creek Road, VETERAN",,,-26.132865,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.443624,GYMPIE,Full Wheelchair Access,Widgee,"Widgee State School, 2156 Gympie-Woolooga Road, WIDGEE",QLD,,"Widgee State School, 2156 Gympie-Woolooga Road, WIDGEE",,,-26.203071,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.844652,HERVEY BAY,Full Wheelchair Access,Baycrest,"Baycrest RSL Care, 99 Doolong Road, KAWUNGAN",QLD,,"Baycrest RSL Care, 99 Doolong Road, KAWUNGAN",,,-25.30637,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.850699,HERVEY BAY,Full Wheelchair Access,Kawungan,"Kawungan State School, Grevillea Street, KAWUNGAN",QLD,,"Kawungan State School, Grevillea Street, KAWUNGAN",,,-25.297667,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.825948,HERVEY BAY,Full Wheelchair Access,Pialba,"Police Citizens Youth Club, O'Rourke Street, PIALBA",QLD,,"Police Citizens Youth Club, O'Rourke Street, PIALBA",,,-25.271525,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.918329,HERVEY BAY,Full Wheelchair Access,River Heads,"Community Hall, 45 Ariadne Street, RIVER HEADS",QLD,,"Community Hall, 45 Ariadne Street, RIVER HEADS",,,-25.422528,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.862607,HERVEY BAY,Assisted Wheelchair Access,Torquay,"Hervey Bay Senior Citizens Hall, Cnr Denman Camp Rd & Totness Street, TORQUAY",QLD,,"Hervey Bay Senior Citizens Hall, Cnr Denman Camp Rd & Totness Street, TORQUAY",,,-25.288242,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.902514,HERVEY BAY,Assisted Wheelchair Access,Urangan,"Urangan Point State School, Herbert Street, URANGAN",QLD,,"Urangan Point State School, Herbert Street, URANGAN",,,-25.29013,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,152.876682,HERVEY BAY,Full Wheelchair Access,Urangan West,"Sandy Straits State School, Robert Street, URANGAN",QLD,,"Sandy Straits State School, Robert Street, URANGAN",,,-25.30064,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.475784,HILL,Full Wheelchair Access,Atherton,"Merriland Hall, Robert Street, ATHERTON",QLD,,"Merriland Hall, Robert Street, ATHERTON",,,-17.268162,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.487522,HILL,Full Wheelchair Access,Atherton North,"Atherton State High School, Maunds Road, ATHERTON",QLD,,"Atherton State High School, Maunds Road, ATHERTON",,,-17.259976,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.921919,HILL,Full Wheelchair Access,Babinda,"RSL Hall, 26 Church Street, BABINDA",QLD,,"RSL Hall, 26 Church Street, BABINDA",,,-17.342414,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.879035,HILL,,East Palmerston,"East Palmerston and Nerada Progress Association Hall, Palmerston Highway, EAST PALMERSTON",QLD,,"East Palmerston and Nerada Progress Association Hall, Palmerston Highway, EAST PALMERSTON",,,-17.574852,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,146.002739,HILL,,El Arish,"El Arish State School, 28 Chauvel Street, EL ARISH",QLD,,"El Arish State School, 28 Chauvel Street, EL ARISH",,,-17.808429,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.965493,HILL,Full Wheelchair Access,Feluga,"Feluga State School, Feluga Road, FELUGA",QLD,,"Feluga State School, Feluga Road, FELUGA",,,-17.88268,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,146.075072,HILL,Full Wheelchair Access,Flying Fish Point,"Flying Fish Point State School, Maud Street, FLYING FISH POINT",QLD,,"Flying Fish Point State School, Maud Street, FLYING FISH POINT",,,-17.498292,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,146.020078,HILL,Full Wheelchair Access,Goondi,"Innisfail Tigers Soccer Club, 2 Leichardt Street, GOONDI",QLD,,"Innisfail Tigers Soccer Club, 2 Leichardt Street, GOONDI",,,-17.523412,FALSE,FALSE,FALSE,,,,,,,,,
FALSE,145.382452,HILL,Assisted Wheelchair Access,Herberton,"Shire Hall, Cnr Grace and William Streets, HERBERTON",QLD,,"Shire Hall, Cnr Grace and William Streets, HERBERTON",,,-17.38013,FALSE,FALSE,FALSE,,,,,,,,,
