state,lon,division,booth_info,premises,opening_hours,polling_place_type,has_bbq,has_other,source,lat,polling_place_name,has_nothing,has_caek,address,extra_info,has_run_out,stall_name,stall_description,stall_website,first_report,latest_report
QLD,153.025541,"Aspley, Sandgate",,Norris Road State School Hall,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-27.31735,Bracken Ridge West,FALSE,FALSE,"Pritchard Place, BRACKEN RIDGE, 4017",,,,,,,
QLD,152.876086,Hervey Bay,,Sandy Straits State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",https://www.facebook.com/photo.php?fbid=649884835134524,-25.30054,Urangan West,FALSE,TRUE,"Robert Street, URANGAN, 4655",,,,,,,
QLD,152.772017,Glass House,,Public Hall,,Hall,FALSE,,,-27.080554,Mount Mee,FALSE,FALSE,"1370 Mt Mee Road, MOUNT MEE, 4521",,,,,,,
QLD,150.545,"Keppel, Rockhampton",,State School - Activities Centre,,Government School,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@MeganAHendry,-23.341944,Frenchville,TRUE,FALSE,"Frenchville Road, FRENCHVILLE, 4701",,,,,,,
QLD,153.181622,Lytton,,State School,,Government School,FALSE,,,-27.458311,Manly,FALSE,FALSE,"63 Ernest Street, MANLY, 4179",,,,,,,
QLD,147.790559,Warrego,,State School,,Government School,FALSE,,,-28.971052,Hebel,FALSE,FALSE,"41 Maud Street, HEBEL, 4486",,,,,,,
QLD,150.499748,"Keppel, Mirani, Rockhampton",,State High School,,Government School,FALSE,,,-23.369594,Rockhampton High,FALSE,FALSE,"Campbell Street, WANDAL, 4700",,,,,,,
QLD,149.66825,Gregory,,State School,,Government School,FALSE,,,-23.716162,Duaringa,FALSE,FALSE,"1 Charlotte Street, DUARINGA, 4702",,,,,,,
QLD,153.418311,"Burleigh, Mermaid Beach, Mudgeeraba",,Community Centre,,Other,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,-28.098399,Varsity Lakes,TRUE,FALSE,"(Off Mattocks Road) Lyn Muller Lane, VARSITY LAKES, 4227",,,,,,,
QLD,153.181489,Waterford,,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":true,""halal"":false,""bacon_egg"":false,""other"":""""}",@Mel_Venville,-27.686779,Loganholme,FALSE,FALSE,"Wandilla Crescent, LOGANHOLME, 4129",,,,,,,
QLD,153.143513,Waterford,,State High School,,Government School,FALSE,,,-27.672687,Loganlea,FALSE,FALSE,"Neridah Street, LOGANLEA, 4131",,,,,,,
QLD,152.594551,Beaudesert,,State School,,Government School,FALSE,,,-28.067914,Mount Alford,FALSE,FALSE,"942 Recumpilla Street, MOUNT ALFORD, 4310",,,,,,,
QLD,153.101619,Redcliffe,,Retirement Village,,Other,FALSE,,,-27.203639,Bally Cara,FALSE,FALSE,"Oyster Point Esplanade, SCARBOROUGH, 4020",,,,,,,
QLD,152.591053,Maryborough,,State School,,Government School,FALSE,,,-25.604108,Mungar,FALSE,FALSE,"1143 Mungar Road, MUNGAR, 4650",,,,,,,
QLD,152.67095,Gympie,,Church Of Christ Hall,,Church,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,-26.182572,Horseshoe Bend,FALSE,FALSE,"10 Tucker Street, GYMPIE, 4570",,,,,,,
QLD,151.77126,Condamine,,Public Hall,,Hall,FALSE,,,-27.801256,Felton East,FALSE,FALSE,"2775 Toowoomba-Karara Road, FELTON EAST, 4358",,,,,,,
QLD,151.904845,"Nanango, Toowoomba North",,State School,,Government School,FALSE,,,-27.430721,Meringandan,FALSE,FALSE,"Shirley Road, MERINGANDAN, 4352",,,,,,,
QLD,153.043155,"Clayfield, Nudgee, Stafford",,Assembly of God Church Hall,,Church,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,-27.388157,Chermside East,FALSE,FALSE,"Cnr Pfingst & Hamilton Roads, CHERMSIDE, 4032",,,,,,,
QLD,152.679175,Gympie,,State High School,,Government School,FALSE,,,-26.188445,Gympie High,FALSE,FALSE,"Cootharaba Road, GYMPIE, 4570",,,,,,,
QLD,139.487131,Mount Isa,,Spinifex State College - Junior Campus,,Government School,FALSE,,,-20.734616,Mt Isa West,FALSE,FALSE,"6-12 Fifth Avenue, MOUNT ISA, 4825",,,,,,,
QLD,148.638893,Mirani,,State School,,Government School,FALSE,,,-21.139888,Finch Hatton,FALSE,FALSE,"Eungella Road, FINCH HATTON, 4756",,,,,,,
QLD,152.979727,Kallangur,,State High School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-27.230229,Dakabin,FALSE,FALSE,"Marsden Road, DAKABIN, 4503",,,,,,,
QLD,153.161095,Lytton,,State School,,Government School,FALSE,,,-27.440605,Wynnum,FALSE,FALSE,"81 Boxgrove Avenue, WYNNUM, 4178",,,,,,,
QLD,150.753804,Southern Downs,,State School,,Government School,FALSE,,,-28.57408,Yelarbon,FALSE,FALSE,"17 Eena Street, YELARBON, 4388",,,,,,,
QLD,152.974824,Pine Rivers,,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@surelysarah,-27.281332,Lawnton,FALSE,FALSE,"Todds Road, LAWNTON, 4501",,,,,,,
QLD,153.092103,"Bulimba, Chatsworth",,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@carindale_local,-27.48437,Mayfield,FALSE,TRUE,"37 Paget Street, CARINA, 4152",,,,,,,
QLD,148.696448,Whitsunday,,TAFE College,,Other,FALSE,,,-20.27827,Cannonvale Beach,FALSE,FALSE,"190 Shute Harbour Road, CANNONVALE BEACH, 4802",,,,,,,
QLD,153.378244,"Broadwater, Southport",,State High School,,Government School,FALSE,,,-27.923666,Coombabah High,FALSE,FALSE,"Pine Ridge Road, COOMBABAH, 4216",,,,,,,
QLD,146.258969,Warrego,,State High School,,Government School,FALSE,,,-26.397316,Charleville High,FALSE,FALSE,"Partridge Street (cnr Hunter Street), CHARLEVILLE, 4470",,,,,,,
QLD,153.204117,"Redlands, Springwood",,Chisholm Catholic College,,Private School,TRUE,"{""coffee"":true,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-27.666271,Cornubia,FALSE,FALSE,"204 California Creek Road, CORNUBIA, 4130",,,,,,,
QLD,153.244869,"Albert, Coomera",,State School,,Government School,FALSE,,,-27.773026,Norfolk Village,FALSE,FALSE,"Halfway Drive, ORMEAU, 4208",,,,,,,
QLD,152.973826,"Glass House, Nicklin",,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@evilcaz78,-26.667192,Woombye,FALSE,FALSE,"95 Pine Grove Road, WOOMBYE, 4559",Had packed up by 12,,,,,,
QLD,153.059523,Buderim,,Matthew Flinders College,,Private School,FALSE,,,-26.697547,Buderim South,FALSE,FALSE,"41-47 Stringybark Road, BUDERIM, 4556",,,,,,,
QLD,150.572326,Callide,,State School,,Government School,FALSE,,,-24.491113,Thangool,FALSE,FALSE,"2 Aerodrome Road, THANGOOL, 4716",,,,,,,
QLD,146.816145,Townsville,,State School,,Government School,FALSE,,,-19.274154,Railway Estate,FALSE,FALSE,"39 Railway Avenue, RAILWAY ESTATE, 4810",,,,,,,
QLD,153.165904,Beaudesert,,State School,,Government School,FALSE,,,-28.018021,Canungra,FALSE,FALSE,"Christie Street, CANUNGRA, 4275",,,,,,,
QLD,153.428696,Surfers Paradise,,The Pavillion,,Other,FALSE,,,-27.974131,Main Beach,FALSE,FALSE,"The Esplanade, MAIN BEACH, 4217",,,,,,,
QLD,153.025373,Murrumba,,Deception Bay Community Hall,,Hall,FALSE,,,-27.184391,Bayview Terrace,FALSE,FALSE,"cnr Bayview Tce Ewart Street, DECEPTION BAY, 4508",,,,,,,
QLD,152.96711,"Morayfield, Murrumba",,Burpengary Community Complex,,Other,FALSE,,,-27.155317,Burpengary North,FALSE,FALSE,"111 Station Road, BURPENGARY, 4505",,,,,,,
QLD,153.081467,Nudgee,,Earnshaw State College,,Government School,FALSE,,,-27.378269,Banyo East,FALSE,FALSE,"Cnr Earnshaw and Tufnell Road, NUDGEE, 4014",,,,,,,
QLD,139.511701,Mount Isa,,State School,,Government School,FALSE,,,-21.693964,Dajarra,FALSE,FALSE,"Matheson Street, DAJARRA, 4825",,,,,,,
QLD,153.051036,Pumicestone,,Community Hall,,Hall,FALSE,,,-27.129878,Beachmere,FALSE,FALSE,"3 Progress Avenue, BEACHMERE, 4510",,,,,,,
QLD,146.953012,Burdekin,,Bush Fire Brigade Hall,,Hall,FALSE,,,-19.38838,Nome,FALSE,FALSE,"2 Alligator Creek Road, NOME, 4816",,,,,,,
QLD,152.748671,Ipswich,,Blair State School,,Government School,FALSE,,,-27.612278,Sadliers Crossing,FALSE,FALSE,"Cribb Street, SADLIERS CROSSING, 4305",,,,,,,
QLD,153.016444,Murrumba,,State School,,Government School,FALSE,,,-27.199379,Moreton Downs,FALSE,FALSE,"Parsons Boulevard, DECEPTION BAY, 4508",,,,,,,
QLD,153.066663,Sandgate,,State School Prep Building,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-27.320282,Sandgate,FALSE,TRUE,"Lagoon Street, SANDGATE, 4017",,,,,,,
QLD,152.615054,Gympie,,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""Lamingtons""}",@carindale_local,-26.142619,Chatsworth,FALSE,FALSE,"Bruce Highway, CHATSWORTH, 4570",,,,,,,
QLD,144.520922,Cook,,State School,,Government School,FALSE,,,-17.155498,Chillagoe,FALSE,FALSE,"Cathedral Street, CHILLAGOE, 4871",,,,,,,
QLD,149.068943,Gregory,,State School,,Government School,FALSE,,,-23.5821,Bluff,FALSE,FALSE,"32 Main Street, BLUFF, 4702",,,,,,,
QLD,153.407483,"Broadwater, Southport",,Labrador Senior Citizens Hall,,Hall,FALSE,,,-27.940672,Harley Park,FALSE,FALSE,"370 Marine Parade, LABRADOR, 4215",,,,,,,
QLD,153.383571,Redlands,,Pioneer Hall,,Hall,FALSE,,,-27.624223,Lamb Island,FALSE,FALSE,"125 Luca Drive, LAMB ISLAND, 4184",,,,,,,
QLD,145.772249,"Barron River, Cairns",,St Monica's College,,Private School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-16.917246,Cairns,FALSE,FALSE,"Lake Street, CAIRNS, 4870",Setting up mid-morning,,,,,,
QLD,153.417328,Mermaid Beach,,State High School,,Government School,FALSE,,,-28.040046,Merrimac High,FALSE,FALSE,"Dunlop Court, MERMAID WATERS, 4218",,,,,,,
QLD,149.161506,"Mackay, Mirani",,"State School, Library Performing Arts Centre",,Government School,FALSE,,,-21.152401,Mackay West,FALSE,FALSE,"20 Pinder Street, WEST MACKAY, 4740",,,,,,,
QLD,145.416551,Cook,,State High School,,Government School,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-16.995432,Mareeba West,FALSE,TRUE,"Jasper Street, MAREEBA WEST, 4880",,,,,,,
QLD,152.543211,Ipswich West,,State School,,Government School,FALSE,,,-27.554574,Minden,FALSE,FALSE,"Cnr Warrego Hwy & Lowood Road, MINDEN, 4311",,,,,,,
QLD,153.430778,Burleigh,,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""Fudge""}",@sausagesizzles,-28.085488,Caningeraba,FALSE,TRUE,"Whistler Drive, BURLEIGH WATERS, 4220",,,,,,,
QLD,152.912642,Hervey Bay,,Rural Fire Brigade,,Other,FALSE,,,-25.362351,Booral,FALSE,FALSE,"118 Oslove Drive, BOORAL, 4655",,,,,,,
QLD,153.06074,"Greenslopes, South Brisbane",,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",https://coorpaross.eq.edu.au/calendarandnews/newsletters/newsletters/newsletter%20w1%20term%201%202015.pdf,-27.494315,Coorparoo,FALSE,FALSE,"327 Old Cleveland Road, COORPAROO, 4151",,,,,,,
QLD,153.073267,Clayfield,,Uniting Church Activities Centre,,Church,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Tiwtter,-27.432251,Doomben,FALSE,FALSE,"Cnr Jackson Street & Oxford Streets, HAMILTON, 4007",,,,,,,
QLD,150.458695,Warrego,,State School,,Government School,FALSE,,,-27.280308,Tara,FALSE,FALSE,"22 Binnie Street, TARA, 4421",,,,,,,
QLD,153.102073,"Bulimba, Chatsworth",,State School,,Government School,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-27.493623,Carina,FALSE,TRUE,"1413 Creek Road, CARINA, 4152",,,,,,,
QLD,153.214103,Coomera,,State School,,Government School,FALSE,,,-27.703457,Eagleby South,FALSE,FALSE,"Cnr River Hills & Fryar Roads, EAGLEBY, 4207",,,,,,,
QLD,145.635565,Barron River,,CWA Hall,,Hall,FALSE,,,-16.818629,Kuranda,FALSE,FALSE,"20 Thongon Street, KURANDA, 4881",,,,,,,
QLD,153.081491,"Caloundra, Kawana",,ABC Learning Centre,,Kindergarten,FALSE,,,-26.787209,Little Mountain,FALSE,FALSE,"2A Keneland Avenue, LITTLE MOUNTAIN, 4551",,,,,,,
QLD,153.11047,Redcliffe,,State School,,Government School,FALSE,,,-27.215935,Scarborough,FALSE,FALSE,"Garsden Street, SCARBOROUGH, 4020",,,,,,,
QLD,149.455928,Gregory,,HACC Building,,Other,FALSE,,,-24.13106,Woorabinda,FALSE,FALSE,"112 Munns Drive, WOORABINDA, 4713",,,,,,,
QLD,153.088169,Buderim,,Buderim Gardens Community Hall,,Hall,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-26.677915,Buderim Gardens,FALSE,FALSE,"405 Mooloolaba Road, BUDERIM, 4556",,,,,,,
QLD,153.037722,South Brisbane,,The Little Kings Movement for the Handicapped,,Other,FALSE,,,-27.497627,Stones Corner,FALSE,FALSE,"Carl St corner of O'Keefe Street, BURANDA, 4102",,,,,,,
QLD,152.810657,"Bundamba, Ipswich",,TAFE College,,Other,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@Chris_Campey,-27.604553,Bundamba TAFE,FALSE,TRUE,"Mary Street, BUNDAMBA, 4304",Cake stall at the childcare centre.,,,,,,
QLD,146.001118,Hinchinbrook,,State School,,Government School,FALSE,,,-17.736378,Silkwood,FALSE,FALSE,"318 Silkwood-Japoon Road, SILKWOOD, 4856",,,,,,,
QLD,151.405726,Nanango,,Hall,,Hall,FALSE,,,-26.766306,Cooranga North,FALSE,FALSE,"41 Cooranga North - Niagara Road, COORANGA NORTH, 4408",,,,,,,
QLD,146.147486,Hinchinbrook,,State School,,Government School,FALSE,,,-18.71238,Toobanna,FALSE,FALSE,"Bruce Highway, TOOBANNA, 4850",,,,,,,
QLD,144.445556,Cook,,Town Hall,,Hall,FALSE,,,-15.55758,Laura,FALSE,FALSE,"4 Terminus Street, LAURA, 4892",,,,,,,
QLD,152.964331,"Caloundra, Glass House",,State School,,Government School,FALSE,,,-26.804178,Landsborough,FALSE,FALSE,"41 Gympie Street North, LANDSBOROUGH, 4551",,,,,,,
QLD,153.303598,"Albert, Coomera, Gaven",,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""Slushies""}","@sausagesizzles, @raspberrymadnes",-27.900365,Oxenford,FALSE,FALSE,"Michigan Drive, OXENFORD, 4210",,,,,,,
QLD,151.94477,Condamine,,State School,,Government School,FALSE,,,-27.783714,Emu Creek,FALSE,FALSE,"14534 New England Highway, GREENMOUNT EAST, 4359",,,,,,,
QLD,152.9705,"Everton, Pine Rivers",,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",http://www.couriermail.com.au/questnews/north/queensland-election-2015-polling-booths-in-brisbanes-northwest/story-fni9r1kg-1227200826424,-27.346206,Albany Creek,FALSE,TRUE,"696 Albany Creek Road, ALBANY CREEK, 4035",,,,,,,
QLD,153.062884,Bulimba,,State School,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-27.474355,Norman Park School,FALSE,TRUE,"53 Hipwood Street, NORMAN PARK, 4170",,,,,,,
QLD,151.954731,Toowoomba North,,State School,,Government School,FALSE,,,-27.540074,Harlaxton,FALSE,FALSE,"110 Ruthven Street, TOOWOOMBA, 4350",,,,,,,
QLD,146.726473,Thuringowa,,State School,,Government School,FALSE,,,-19.388082,Kelso,FALSE,FALSE,"Yvette Street, KELSO, 4815",,,,,,,
QLD,153.396775,Broadwater,,State School Activities Centre,,Government School,FALSE,,,-27.927597,Biggera Waters,FALSE,FALSE,"Coombabah Road, BIGGERA WATERS, 4216",,,,,,,
QLD,146.266292,Dalrymple,,,,Other,FALSE,,,-20.070353,Charters Towers Tennis Centre,FALSE,FALSE,1 - 11 Aplin Street (Cnr Boundary Street)QUEENTON4820,,,,,,,
QLD,153.058154,Greenslopes,,Anglican Church Hall,,Church,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,-27.517084,St Matthews,FALSE,FALSE,"889 Logan Road, HOLLAND PARK, 4121",,,,,,,
QLD,153.018265,Stafford,,Wilston Scout Hall,,Hall,FALSE,,,-27.424957,Grange,FALSE,FALSE,"72 Selheim Street, GRANGE, 4051",,,,,,,
QLD,144.19943,Mount Isa,,Court House,,Courthouse,FALSE,,,-20.842088,Hughenden,FALSE,FALSE,"65 Brodie Street, HUGHENDEN, 4821",,,,,,,
QLD,152.977281,Indooroopilly,,Milpera State High School,,Government School,FALSE,,,-27.51351,Chelmer,FALSE,FALSE,"Parker Street, CHELMER, 4068",,,,,,,
QLD,152.783046,Ipswich,,State School,,Government School,FALSE,,,-27.640558,Raceview,FALSE,FALSE,"96 Wildey Street, RACEVIEW, 4305",,,,,,,
QLD,152.944861,Ashgrove,,State School,,Government School,TRUE,"{""coffee"":true,""vego_sausages"":false,""halal"":false,""bacon_egg"":true,""other"":""""}",@sausagesizzles,-27.442987,The Gap,FALSE,TRUE,"Cnr Waterworks & Settlement Roads, THE GAP, 4061",,,,,,,
QLD,152.587062,Nanango,,State School,,Government School,FALSE,,,-26.873914,Mount Kilcoy,FALSE,FALSE,"251 Jenkinsons Road, MOUNT KILCOY, 4515",,,,,,,
QLD,153.39637,Surfers Paradise,,State School,,Government School,FALSE,,,-27.995233,Bellevue Park,FALSE,FALSE,"Sapium Road, ASHMORE, 4214",,,,,,,
QLD,145.681758,Warrego,,Shire Hall,,Hall,FALSE,,,-28.068061,Cunnamulla,FALSE,FALSE,"Cnr Stockyard & Jane Streets, CUNNAMULLA, 4490",,,,,,,
QLD,153.052225,Sandgate,,State School Sports Hall,,Government School,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",http://www.couriermail.com.au/questnews/east/schools-in-a-rush-to-organise-food-stalls-in-time-for-election-day-on-january-31/story-fni9r0lo-1227200790821,-27.294333,Brighton,FALSE,FALSE,"2 North Road, BRIGHTON, 4017",,,,,,,
QLD,153.032427,Noosa,,State School,,Government School,FALSE,,,-26.390111,Tewantin,FALSE,FALSE,"Goodwin Street, TEWANTIN, 4565",,,,,,,
QLD,141.880673,Cook,,Weipa Campus Western Cape College,,Government School,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@MattNicholls29,-12.623158,Weipa North,TRUE,FALSE,"Central Avenue, WEIPA (ROCKY POINT), 4874",,,,,,,
QLD,153.151731,"Chatsworth, Lytton",,Uniting Church Hall,,Church,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,-27.469435,Bayside,FALSE,FALSE,"420 Wondall Road, MANLY WEST, 4179",,,,,,,
QLD,142.248914,Cook,,Nurapai Kazil Centre,,Other,FALSE,,,-10.595265,Horn Island,FALSE,FALSE,"30 Nawie Street, HORN ISLAND, 4875",,,,,,,
QLD,152.887387,Ferny Grove,,Farmers Hall,,Hall,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@sausagesizzles,-27.370775,Samford,FALSE,TRUE,"30 Main Street, SAMFORD, 4520",,,,,,,
QLD,153.174428,Lytton,,Alliance Church Hall,,Church,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,-27.456636,Preston Road,FALSE,FALSE,"60 Preston Road, MANLY WEST, 4179",,,,,,,
QLD,151.93528,"Toowoomba North, Toowoomba South",,State School,,Government School,FALSE,,,-27.558951,Newtown,FALSE,FALSE,"Albert Street, TOOWOOMBA, 4350",,,,,,,
QLD,151.0819,Southern Downs,,Civic Centre,,Other,FALSE,,,-28.414222,Inglewood,FALSE,FALSE,"Elizabeth Street, INGLEWOOD, 4387",,,,,,,
QLD,145.925131,Mulgrave,,State School,,Government School,FALSE,,,-17.2664,Bellenden Ker,FALSE,FALSE,"Harvey Creek Road, BELLENDEN KER, 4871",,,,,,,
QLD,153.028366,Murrumba,,State School,,Government School,FALSE,,,-27.190828,Deception Bay,FALSE,FALSE,"King Street, DECEPTION BAY, 4508",,,,,,,
QLD,152.962814,Inala,,Samoan Assembly of God,,Church,FALSE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",Twitter,-27.593767,Richlands,FALSE,FALSE,"23 Lavender Street, INALA, 4077",,,,,,,
QLD,146.863609,Townsville,,Magnetic Island Bowls Club,,Other,FALSE,,,-19.151026,Arcadia,FALSE,FALSE,"18 Marine Parade, ARCADIA, 4819",,,,,,,
QLD,145.342711,Cook,,State School,,Government School,FALSE,,,-16.607581,Julatten,FALSE,FALSE,"1141 Euluma Creek Road, JULATTEN, 4871",,,,,,,
QLD,152.358227,Lockyer,,State School,,Government School,FALSE,,,-27.521845,Lake Clarendon,FALSE,FALSE,"35 Lake Clarendon Road, LAKE CLARENDON, 4343",,,,,,,
QLD,152.118051,Nanango,,Public Hall,,Hall,FALSE,,,-27.378417,Perseverance,FALSE,FALSE,"Esk-Hampton Road, PERSEVERANCE, 4352",,,,,,,
QLD,150.514116,Rockhampton,,State School,,Government School,FALSE,,,-23.413162,Port Curtis Road,FALSE,FALSE,"145 Port Curtis Road, PORT CURTIS, 4700",,,,,,,
QLD,147.54467,Warrego,,State School,,Government School,FALSE,,,-26.444459,Mungallala,FALSE,FALSE,"21 Redford Street, MUNGALLALA, 4467",,,,,,,
QLD,139.507763,Mount Isa,,State School,,Government School,FALSE,,,-20.733318,Townview,FALSE,FALSE,"Kookaburra Street, MOUNT ISA, 4825",,,,,,,
QLD,152.937168,Ashgrove,,State School,,Government School,FALSE,,,-27.436989,Hilder Road,FALSE,FALSE,"Hilder Road, THE GAP, 4061",,,,,,,
QLD,153.075798,Nudgee,,Anglican Church Hall,,Church,TRUE,"{""coffee"":false,""vego_sausages"":false,""halal"":false,""bacon_egg"":false,""other"":""""}",@liquid_mufos,-27.374721,Banyo,FALSE,TRUE,"Froude Street, BANYO, 4014",Crafts,,,,,,
QLD,150.451756,"Mirani, Rockhampton",,Waraburra State School,,Government School,FALSE,,,-23.448699,Gracemere,FALSE,FALSE,"55 Johnson Road, GRACEMERE, 4702",,,,,,,
