ec_id,name,premises,address,lat,lon,state,wheelchair_access,entrance_desc,opening_hours,divisions
,Widgee,Widgee State School,"2156 Gympie-Woolooga Road, WIDGEE, QLD Australia 4570",-26.203901600000002,152.4434191,QLD,Assisted,,08:00 AM - 06:00 PM,Gympie
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Hervey Bay
,Kawungan,Kawungan State School,"Grevillea Street, KAWUNGAN, QLD Australia 4655",-25.298376999999999,152.85047700000001,QLD,Full,,08:00 AM - 06:00 PM,Hervey Bay
,Pialba,PCYC Hervey Bay,"9 O'Rourke Street, PIALBA, QLD Australia 4655",-25.28666896,152.83630371000001,QLD,Full,,08:00 AM - 06:00 PM,Hervey Bay
,Pialba North,Hervey Bay State High School,"58 Beach Road, PIALBA, QLD Australia 4655",-25.282919999999997,152.83243999999999,QLD,Full,,08:00 AM - 06:00 PM,Hervey Bay
,River Heads,River Heads Community Hall,"45 Ariadne Street, RIVER HEADS, QLD Australia 4655",-25.423072900000001,152.91843295000001,QLD,Full,,08:00 AM - 06:00 PM,Hervey Bay
,Torquay,Torquay State School,"Tavistock Street, Torquay, QLD Australia 4655",-25.287616209312652,152.86463263624572,QLD,Full,,08:00 AM - 06:00 PM,Hervey Bay
,Urangan,Urangan Point State School (Multipurpose Hall),"44/58 Miller Street, URANGAN, QLD Australia 4655",-25.2910973,152.9022257,QLD,Full,Stewart Street,08:00 AM - 06:00 PM,Hervey Bay
,Urangan West,Sandy Strait State School,"134 Robert Street, URANGAN, QLD Australia 4655",-25.300540340000001,152.87608624000001,QLD,Full,,08:00 AM - 06:00 PM,Hervey Bay
,Urraween,Fraser Coast Baptist Church,"171 Urraween Road, URRAWEEN, QLD Australia 4655",-25.299113999999999,152.81579299999999,QLD,Full,entry via Pantlins Lane,08:00 AM - 06:00 PM,Hervey Bay
,Atherton,Merriland Hall,"Robert Street, ATHERTON, QLD Australia 4883",-17.269615576513473,145.4837557817535,QLD,Full,,08:00 AM - 06:00 PM,Hill
,Atherton North,Atherton State High School,"30-90 Maunds Road, ATHERTON, QLD Australia 4883",-17.259996,145.4875436,QLD,Full,,08:00 AM - 06:00 PM,Hill
,Babinda,Babinda RSL Memorial Hall,"26 School Street, Babinda, QLD Australia 4861",-17.3433938,145.9211668,QLD,Full,,08:00 AM - 06:00 PM,Hill
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Hill
,Dimbulah,Dimbulah State School,"48-50 Kennedy Street, Dimbulah, QLD Australia 4872",-17.148966420000001,145.11337638000001,QLD,Assisted,,08:00 AM - 06:00 PM,Hill
,East Palmerston,East Palmerston and Nerada Progress Association Hall,"Palmerston Highway, EAST PALMERSTON, QLD Australia 4860",-17.603727608700002,145.84717044730002,QLD,Assisted,,08:00 AM - 06:00 PM,Hill
,El Arish,El Arish State School,"28 Chauvel Street, EL ARISH, QLD Australia 4855",-17.80808524,146.0031563,QLD,Full,,08:00 AM - 06:00 PM,Hill
,Flying Fish Point,QCWA Hall,"2 Alice Street, Flying Fish Point, QLD Australia 4860",-17.5038351,146.0762453,QLD,Full,,08:00 AM - 06:00 PM,Hill
,Garradunga,Garradunga Community Hall,"197 Garradunga Road, GARRADUNGA, QLD Australia 4860",-17.4616879,145.995653,QLD,Assisted,,08:00 AM - 06:00 PM,Hill
,Goondi,Innisfail Tigers Soccer Club,"2 Leichhardt Street, GOONDI, QLD Australia 4860",-17.523526239999999,146.01410508000001,QLD,Assisted,,08:00 AM - 06:00 PM,Hill
,Herberton,Herberton Shire Hall,"Cnr Grace and William Streets, Herberton, QLD Australia 4887",-17.38317515,145.38560182000001,QLD,Full,,08:00 AM - 06:00 PM,Hill
,Innisfail East,Innisfail East State School,"92 Mourilyan Road, INNISFAIL, QLD Australia 4860",-17.53498965,146.03233874,QLD,Full,,08:00 AM - 06:00 PM,Hill
,Kairi,Kairi State School,"2 McGeehan Street, KAIRI, QLD Australia 4872",-17.215170000000001,145.54630299999999,QLD,Full,,08:00 AM - 06:00 PM,Hill
,Kurrimine Beach,Kurrimine Beach Community Hall,"919 Murdering Point Road, KURRIMINE BEACH, QLD Australia 4871",-17.773995280000001,146.10223174000001,QLD,Full,,08:00 AM - 06:00 PM,Hill
,Malanda,Malanda State School,"24 Mary Street, MALANDA, QLD Australia 4885",-17.349409489999999,145.59473634,QLD,Full,,08:00 AM - 06:00 PM,Hill
,Mena Creek,Mena Creek State School,"10 Mena Creek Road, MENA CREEK, QLD Australia 4871",-17.654491230000001,145.95552563999999,QLD,Assisted,,08:00 AM - 06:00 PM,Hill
,Millaa Millaa,Millaa Millaa State School,"1 Beech Street, MILLAA MILLAA, QLD Australia 4886",-17.512890859999999,145.61000347000001,QLD,Full,,08:00 AM - 06:00 PM,Hill
,Mirriwinni,Mirriwinni State School,"3 Whitman Street, MIRRIWINNI, QLD Australia 4871",-17.402392420000002,145.91009973999999,QLD,Full,Gate at Amenities Block and Multi-purpose Court,08:00 AM - 06:00 PM,Hill
,Mission Beach,Mission Beach State School,"21-101 Webb Road, WONGALING BEACH, QLD Australia 4852",-17.9043109,146.0953401,QLD,Full,"Double gate on Webb Road, beside the recycling enclosure",08:00 AM - 06:00 PM,Hill
,Mount Garnet,Mount Garnet QCWA Hall,"16 Garnet Street, MOUNT GARNET, QLD Australia 4872",-17.67698416,145.11575013000001,QLD,Full,,08:00 AM - 06:00 PM,Hill
,Mourilyan,Mourilyan State School,"34 Mourilyan Harbour Road, MOURILYAN, QLD Australia 4858",-17.584932210000002,146.04434967,QLD,Full,,08:00 AM - 06:00 PM,Hill
,Mutchilba,Mutchilba State School,"33 Marsterson Street, MUTCHILBA, QLD Australia 4872",-17.139620999999998,145.21110999999999,QLD,Assisted,,08:00 AM - 06:00 PM,Hill
,Ravenshoe,Ravenshoe State School F Block Hall Jr School Campus,"Ascham Street, RAVENSHOE, QLD Australia 4888",-17.6122987,145.4817383,QLD,Full,,08:00 AM - 06:00 PM,Hill
,Silkwood,Silkwood State School,"318 Silkwood Japoon Road, SILKWOOD, QLD Australia 4856",-17.7363889,146.0012485,QLD,Full,Access via Walter Lever Estate Road,08:00 AM - 06:00 PM,Hill
,South Johnstone,South Johnstone State School,"2 East Avenue, SOUTH JOHNSTONE, QLD Australia 4859",-17.593359459999999,145.99978209,QLD,Full,,08:00 AM - 06:00 PM,Hill
,Tolga,Tolga State Primary School,"Main Street, TOLGA, QLD Australia 4882",-17.2229877,145.4783887,QLD,Assisted,,08:00 AM - 06:00 PM,Hill
,Tully,Tully QCWA,"5 Plumb Street, Tully, QLD Australia 4854",-17.934302,145.9218167,QLD,Full,,08:00 AM - 06:00 PM,Hill
,Walkamin,Walkamin State School,"40 Wattle Street, WALKAMIN, QLD Australia 4872",-17.126980029999999,145.42647600000001,QLD,Full,,08:00 AM - 06:00 PM,Hill
,Yungaburra,Yungaburra State School,"4 Maple Street, YUNGABURRA, QLD Australia 4872",-17.27300554,145.58613181000001,QLD,Full,,08:00 AM - 06:00 PM,Hill
,Bluewater,Bluewater State School,"Buckby Street, BLUEWATER, QLD Australia 4818",-19.175134,146.555846,QLD,Full,,08:00 AM - 06:00 PM,Hinchinbrook
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Hinchinbrook
,Burdell,St Clare's Catholic School - Recreation Hall,"39 Burdell Drive, Burdell, QLD Australia 4818",-19.2583326,146.7035364,QLD,Full,,08:00 AM - 06:00 PM,Hinchinbrook
,Burdell North,North Shore State School,"9 Langford Street, BURDELL, QLD Australia 4818",-19.23361431,146.69614902999999,QLD,Full,,08:00 AM - 06:00 PM,Hinchinbrook
,Cardwell,Cardwell State School,"37-43 Victoria Street, CARDWELL, QLD Australia 4816",-18.2686105,146.0300473,QLD,Full,via Clitheroe Street,08:00 AM - 06:00 PM,Hinchinbrook
,Deeragun,St. Anthony's Catholic College Assisi Campus,"Joanne Street, DEERAGUN, QLD Australia 4818",-19.243988999999999,146.654292,QLD,Full,,08:00 AM - 06:00 PM,Hinchinbrook
,Forrest Beach,Forrest Beach State School,"40 Pandanus Street, FORREST BEACH, QLD Australia 4850",-18.711746,146.2943741,QLD,Assisted,,08:00 AM - 06:00 PM,Hinchinbrook
,Halifax,Halifax State School,"17 Victoria Terrace, HALIFAX, QLD Australia 4850",-18.58388755,146.28500819000001,QLD,Full,"Victoria Terrace (walk in), Jessup Ave (drive in)",08:00 AM - 06:00 PM,Hinchinbrook
,Ingham,Conroy Hall,"39 Mcilwraith Street, Ingham, QLD Australia 4850",-18.6528454,146.1580749,QLD,Assisted,,08:00 AM - 06:00 PM,Hinchinbrook
,Kennedy,Kennedy State School,"161 Kennedy Creek Road, Kennedy, QLD Australia 4816",-18.209878,145.94196199999999,QLD,Full,,08:00 AM - 06:00 PM,Hinchinbrook
,Long Pocket,QCWA Abergowrie / Long Pocket Branch Hall,"2346 Abergowrie Road, LONG POCKET, QLD Australia 4850",-18.5214955,146.0033596,QLD,Assisted,,08:00 AM - 06:00 PM,Hinchinbrook
,Lower Tully,Lower Tully State School,"6 Collins Road, LOWER TULLY, QLD Australia 4854",-17.99546844,146.00091934,QLD,Assisted,,08:00 AM - 06:00 PM,Hinchinbrook
,Lucinda,Coast Guard Building,"19 Patterson Parade, LUCINDA, QLD Australia 4850",-18.53012356,146.33450031000001,QLD,Assisted,,08:00 AM - 06:00 PM,Hinchinbrook
,Macknade,Macknade State School,"79 Farrell Drive, MACKNADE, QLD Australia 4850",-18.57689594,146.25183462999999,QLD,Full,,08:00 AM - 06:00 PM,Hinchinbrook
,Murray Upper,Murray River Upper State School,"1 Middle Murray Road, Murray Upper, QLD Australia 4854",-18.090421580000001,145.85043669000001,QLD,Full,,08:00 AM - 06:00 PM,Hinchinbrook
,Northern Beaches,Northern Beaches State High School,"Meranti Street, Deeragun, QLD Australia 4818",-19.247091,146.6737583,QLD,Assisted,,08:00 AM - 06:00 PM,Hinchinbrook
,Rollingstone,Rollingstone State School,"Fred Williams Drive, ROLLINGSTONE, QLD Australia 4816",-19.043721959999999,146.39189959000001,QLD,None,,08:00 AM - 06:00 PM,Hinchinbrook
,Rupertswood,Alice River Community Centre,"Progress Road, RUPERTSWOOD, QLD Australia 4817",-19.330725539605552,146.6036057672119,QLD,Full,,08:00 AM - 06:00 PM,Hinchinbrook
,Toobanna,Toobanna State School,"49055 Bruce Highway, TOOBANNA, QLD Australia 4850",-18.7223006,146.1478478,QLD,Assisted,,08:00 AM - 06:00 PM,Hinchinbrook
,Trebonne,Trebonne State School,"11 Stone River Road, TREBONNE, QLD Australia 4850",-18.630589260000001,146.07430457999999,QLD,Full,,08:00 AM - 06:00 PM,Hinchinbrook
,Victoria Estate,Victoria Plantation State School,"244 Forrest Beach Road, VICTORIA ESTATE, QLD Australia 4850",-18.647475190000002,146.20178461,QLD,Full,,08:00 AM - 06:00 PM,Hinchinbrook
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Inala
,Carole Park,Carole Park State School,"260 Waterford Road, WACOL, QLD Australia 4076",-27.6076151,152.9319809,QLD,Full,,08:00 AM - 06:00 PM,Inala
,Durack,Durack State School,"69 Inala Avenue, INALA, QLD Australia 4077",-27.597051990000001,152.98186183000001,QLD,Full,Avocet Street,08:00 AM - 06:00 PM,Inala
,Forest Lake,Forest Lake State School,"8 Kauri Place, FOREST LAKE, QLD Australia 4078",-27.613343999999998,152.95854800000001,QLD,Full,"Woogaroo Street, pedestrian gate",08:00 AM - 06:00 PM,Inala
,Forest Lake East,Forest Lake State High School,"High Street, FOREST LAKE, QLD Australia 4078",-27.623892999999999,152.97201899999999,QLD,Full,,08:00 AM - 06:00 PM,Inala
,Forest Lake South,Grand Avenue State School,"Cnr Grand Avenue & Centennial Way, FOREST LAKE, QLD Australia 4078",-27.626313,152.959315,QLD,Full,,08:00 AM - 06:00 PM,Inala
,Inala,Inala State School,"Cnr Rosemary Street & Glenala Road, Inala, QLD Australia 4077",-27.5871051,152.9760245,QLD,Full,,08:00 AM - 06:00 PM,Inala
,Richlands East,Richlands East State School,"99 Poinsettia Street, INALA, QLD Australia 4077",-27.597444199999998,152.96773732,QLD,Full,,08:00 AM - 06:00 PM,Inala
,Serviceton South,Serviceton South State School,"59 Lorikeet Street, INALA, QLD Australia 4077",-27.606326840000001,152.97681928,QLD,Full,,08:00 AM - 06:00 PM,Inala
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Ipswich
,Bundamba South,Bundamba State School,"221 Brisbane Road, BUNDAMBA, QLD Australia 4304",-27.612138999999999,152.80503299999998,QLD,Assisted,,08:00 AM - 06:00 PM,Ipswich
,Churchill,Churchill State School Hall,"264A Warwick Road, Churchill, QLD Australia 4305",-27.6430416,152.7521486,QLD,Assisted,"via Brisbane Street, Council Car park outside of hall",08:00 AM - 06:00 PM,Ipswich
,Deebing Heights,Deebing Heights State School,"81 Rawlings Road, Deebing Heights, QLD Australia 4306",-27.6736255,152.7498643,QLD,Full,,08:00 AM - 06:00 PM,Ipswich
,East Ipswich,Ipswich East State School,"18 Jacaranda Street, EAST IPSWICH, QLD Australia 4305",-27.606735650000001,152.77682304000001,QLD,Full,,08:00 AM - 06:00 PM,Ipswich
,Flinders View,Ripley Central State School,"103 Binnies Road, Ripley, QLD Australia 4306",-27.6720927,152.7800661,QLD,Full,,08:00 AM - 06:00 PM,Ipswich
,Ipswich Central,Ipswich Central State School Hall,"2A Griffith Road, IPSWICH, QLD Australia 4305",-27.62163,152.76917700000001,QLD,Full,,08:00 AM - 06:00 PM,Ipswich
,Newtown Ipswich,Glebe Road Community Kindergarten & Pre-School,"52 Glebe Road, NEWTOWN, QLD Australia 4305",-27.615797999999998,152.777287,QLD,Assisted,,08:00 AM - 06:00 PM,Ipswich
,North Booval,Ipswich Uniting Church Hall,"114 Jacaranda Street, NORTH BOOVAL, QLD Australia 4304",-27.607824239999999,152.78523981999999,QLD,Full,Road on right of church to area behind,08:00 AM - 06:00 PM,Ipswich
,Raceview,Raceview State School Hall,"96 Wildey Street, RACEVIEW, QLD Australia 4305",-27.640557579999999,152.78304577,QLD,Full,,08:00 AM - 06:00 PM,Ipswich
,Raceview West,Whitehill Church of Christ,"219 Whitehill Road, Raceview, QLD Australia 4305",-27.639651138957525,152.7671684880829,QLD,Full,,08:00 AM - 06:00 PM,Ipswich
,Sadliers Crossing,Blair State School,"Cribb Street, SADLIERS CROSSING, QLD Australia 4305",-27.6122783,152.74867058000001,QLD,Full,,08:00 AM - 06:00 PM,Ipswich
,Silkstone,Silkstone State School,"Prospect Street, SILKSTONE, QLD Australia 4304",-27.618931999999997,152.78430800000001,QLD,Full,,08:00 AM - 06:00 PM,Ipswich
,West Ipswich,Ipswich West State School,"Corner Omar & Keogh Streets, WEST IPSWICH, QLD Australia 4305",-27.6212553,152.7503422,QLD,None,Kennedy Street,08:00 AM - 06:00 PM,Ipswich
,Yamanto,Amberley District State School Hall,"37 Deebing Creek Road, YAMANTO, QLD Australia 4305",-27.657407599999999,152.75003314,QLD,Full,,08:00 AM - 06:00 PM,Ipswich
,Brassall,Brassall Congregational Church Hall,"3 Jellicoe Street, BRASSALL, QLD Australia 4305",-27.594784270000002,152.74000168000001,QLD,Full,,08:00 AM - 06:00 PM,Ipswich West
,Brassall North,Ipswich State High School Hall,"1 Hunter Street, BRASSALL, QLD Australia 4305",-27.589229999999997,152.745293,QLD,Assisted,,08:00 AM - 06:00 PM,Ipswich West
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Ipswich West
,Haigslea,Haigslea State School,"760 Thagoona Haigslea Road, HAIGSLEA, QLD Australia 4306",-27.5716717,152.62954295,QLD,Full,,08:00 AM - 06:00 PM,Ipswich West
,Karalee,Karalee State School Hall,"77 Arthur Summervilles Road, KARALEE, QLD Australia 4306",-27.562569880000002,152.82529593000001,QLD,Full,,08:00 AM - 06:00 PM,Ipswich West
,Leichhardt,Leichhardt State School Hall,"72 Samford Road, LEICHHARDT, QLD Australia 4305",-27.624284809999999,152.73680449,QLD,Full,,08:00 AM - 06:00 PM,Ipswich West
,Marburg,Marburg State School,"Louisa Street, MARBURG, QLD Australia 4346",-27.56186129,152.59268939,QLD,Full,,08:00 AM - 06:00 PM,Ipswich West
,North Ipswich,Ipswich North State School Hall,"Downs Street, NORTH IPSWICH, QLD Australia 4305",-27.6022796,152.7623744,QLD,Assisted,Lawrence Street,08:00 AM - 06:00 PM,Ipswich West
,One Mile,Immaculate Heart Primary School,"24 Old Toowoomba Road, One Mile, QLD Australia 4305",-27.629109,152.7385178,QLD,Full,Old Toowoomba Road and Chubb Street,08:00 AM - 06:00 PM,Ipswich West
,Pine Mountain,Pine Mountain Hall,"840 Pine Mountain Road, PINE MOUNTAIN, QLD Australia 4306",-27.543826500000002,152.71138250999999,QLD,None,,08:00 AM - 06:00 PM,Ipswich West
,Raymonds Hill,St Joseph's School Hall,"42 Pine Mountain Road, NORTH IPSWICH, QLD Australia 4305",-27.591227,152.75704899999999,QLD,Full,,08:00 AM - 06:00 PM,Ipswich West
,Rosewood,Rosewood State High School,"46 Lanefield Road, ROSEWOOD, QLD Australia 4340",-27.636803,152.58721,QLD,Full,,08:00 AM - 06:00 PM,Ipswich West
,Tivoli,Tivoli State School,"108 Mt Crosby Road, TIVOLI, QLD Australia 4305",-27.583354589999999,152.77714491,QLD,Full,,08:00 AM - 06:00 PM,Ipswich West
,Walloon,Walloon State School,"528 Karrabin-Rosewood Road, WALLOON, QLD Australia 4306",-27.606127180000001,152.66275406,QLD,Full,Access via Haigslea-Amberley Road,08:00 AM - 06:00 PM,Ipswich West
,Yamanto,Amberley District State School Hall,"37 Deebing Creek Road, YAMANTO, QLD Australia 4305",-27.657407599999999,152.75003314,QLD,Full,,08:00 AM - 06:00 PM,Ipswich West
,Augustine Heights,Augusta State School,"60-100 Brittains Road, Augustine Heights, QLD Australia 4300",-27.6554597,152.8778265,QLD,Full,Brittains Road and Cardena Drive,08:00 AM - 06:00 PM,Jordan
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Jordan
,Camira,Camira State School Hall,"184-202 Old Logan Road, CAMIRA, QLD Australia 4300",-27.622889999999998,152.91512299999999,QLD,Full,Carpark under Energex Lines on Old Logan Road.  Disabled voters entry is via main school driveway.,08:00 AM - 06:00 PM,Jordan
,Flagstone,Flagstone State Community College,"Cnr Homestead & Poinciana Drives, FLAGSTONE, QLD Australia 4280",-27.807815999999999,152.957413,QLD,Full,,08:00 AM - 06:00 PM,Jordan
,Gailes,Shotokan Karate Budokai,"83 Old Logan Road, CAMIRA, QLD Australia 4300",-27.612922390000001,152.91582048000001,QLD,Assisted,,08:00 AM - 06:00 PM,Jordan
,Greenbank,Greenbank State School Assembly Hall,"24 Goodna Road, GREENBANK, QLD Australia 4124",-27.710929999999998,152.97723500000001,QLD,Full,,08:00 AM - 06:00 PM,Jordan
,Greenbank South,Everleigh State School,"46-76 Ivory Parkway, Greenbank, QLD Australia 4124",-27.738772,152.9952032,QLD,Full,,08:00 AM - 06:00 PM,Jordan
,Springfield,Woodcrest State College Auditorium,"38 Nev Smith Drive, SPRINGFIELD, QLD Australia 4300",-27.65912762,152.92113662,QLD,Full,,08:00 AM - 06:00 PM,Jordan
,Springfield Central,YMCA Springfield Central Community Centre,"134A Parkland Drive, Springfield Central, QLD Australia 4300",-27.6910766,152.9080879,QLD,Full,Entrance via the school drop off zone on the cnr of Parkland Dr and Wellness Way,08:00 AM - 06:00 PM,Jordan
,Springfield Lakes,Springfield Lakes State School Hall,"63 Springfield Lakes Boulevard, SPRINGFIELD LAKES, QLD Australia 4300",-27.669983999999999,152.92184399999999,QLD,Full,,08:00 AM - 06:00 PM,Jordan
,Bokarina,Uniting Church Kawana Waters,"3 Honeysuckle Drive, Bokarina, QLD Australia 4575",-26.7364494,153.1316407,QLD,Assisted,,08:00 AM - 06:00 PM,Kawana
,Brisbane CBD,Brisbane City Hall.,"64 Adelaide Street, BRISBANE, QLD Australia 4000",-27.46870501779985,153.0238493466965,QLD,Full,Entry via Main Entrance in King George Square,08:00 AM - 06:00 PM,Kawana
,Buddina,Kawana Tennis Club,"2 Nanyima Street, Buddina, QLD Australia 4575",-26.6995597,153.1344339,QLD,Full,"Corner Nanyima Street and Iluka Avenue, Buddina QLD 4575",08:00 AM - 06:00 PM,Kawana
,Currimundi,Currimundi State School,"17 Buderim Street, CURRIMUNDI, QLD Australia 4551",-26.7764823,153.1352652,QLD,Assisted,,08:00 AM - 06:00 PM,Kawana
,Currimundi West,Talara Primary College - Performance Centre,"24 Talara Street, CURRIMUNDI, QLD Australia 4551",-26.772416999999997,153.11692399999998,QLD,Full,,08:00 AM - 06:00 PM,Kawana
,Kawana Waters,Kawana Waters State College - Innovation Hall,"119 Sportsmans Parade, BOKARINA, QLD Australia 4575",-26.737063809999999,153.12574624999999,QLD,Full,,08:00 AM - 06:00 PM,Kawana
