name,premises,address,lat,lon,state,wheelchair_access
Sandgate,Sandgate State School Hall,"Keogh Street, SANDGATE, QLD Australia 4017",-27.32028217,153.06666255,QLD,Assisted Access
Sapphire,Sapphire Community Hall,"Rethammel Road, SAPPHIRE, QLD Australia 4702",-23.46439608,147.72240276,QLD,Assisted Access
Sarina,St Luke's Anglican Church Hall,"56-60 Broad Street, SARINA, QLD Australia 4737",-21.42176068,149.21771944,QLD,Assisted Access
Scarborough,Scarborough State School,"Garsden Street, SCARBOROUGH, QLD Australia 4020",-27.2159348,153.1104698,QLD,Assisted Access
Scarborough North,Alice Bartlett Hall,"72 Seaville Avenue, SCARBOROUGH, QLD Australia 4020",-27.19669669,153.11055422,QLD,Assisted Access
Seaforth,Seaforth Community Hall,"3 Prince Charles Avenue, SEAFORTH, QLD Australia 4741",-20.90232695,148.96665394,QLD,Full Access
Seaview,St Peter's Anglican Church,"50 J Hickey Avenue, CLINTON, QLD Australia 4680",-23.8793694,151.2191235,QLD,Assisted Access
Serviceton South,Serviceton South State School,"59 Lorikeet Street, INALA, QLD Australia 4077",-27.60632684,152.97681928,QLD,Full Access
Seven Hills,Seven Hills State School,"152 D'Arcy Road, SEVEN HILLS, QLD Australia 4170",-27.47869923,153.07563454,QLD,No Access
Holland Park South,Seville Road State School,"Cnr Oates Avenue & Roscoe Street, HOLLAND PARK, QLD Australia 4121",-27.525333999999997,153.072359,QLD,Full Access
Sharon,Sharon State School,"18 Sharon School Road, SHARON, QLD Australia 4670",-24.87250836,152.26362526,QLD,Assisted Access
Sherwood,St Matthew's Anglican Church Hall,"Cnr Oxley & Sherwood Roads, SHERWOOD, QLD Australia 4075",-27.53267693,152.98260748,QLD,Full Access
Shinfield,Swayneville State School,"952 Marlborough-Sarina Road, SHINFIELD, QLD Australia 4737",-21.4726589,149.14451122,QLD,Full Access
Shorncliffe,Shorncliffe State School After School Care Centre,"cnr Signal Row & Yundah Street, SHORNCLIFFE, QLD Australia 4017",-27.32344201,153.08049738,QLD,Full Access
Silkstone,Silkstone State School,"Prospect Street, SILKSTONE, QLD Australia 4304",-27.618931999999997,152.784308,QLD,Full Access
Silkwood,Silkwood State School,"Cnr Japoon & Walter Lever Estate Roads, SILKWOOD, QLD Australia 4856",-17.736239374398224,146.00108485507812,QLD,Full Access
Seventeen Mile Rocks,iSee Church,"308 Seventeen Mile Rocks Road, SEVENTEEN MILE ROCKS, QLD Australia 4073",-27.549937,152.957556,QLD,Full Access
Daisy Hill,Daisy Hill State School,"20-50 Daisy Hill Road, DAISY HILL, QLD Australia 4127",-27.64253923,153.15255761,QLD,Full Access
Slade Point,Slade Point Community Centre,"4 Wren Street, SLADE POINT, QLD Australia 4740",-21.0758974,149.2188978,QLD,Full Access
Caravonica,Caravonica State School,"Lot 3 1115R Kamerunga Road, CARAVONICA, QLD Australia 4878",-16.85257865,145.69534868,QLD,Full Access
Somerset Hills,Somerset Hills State School,"233 Kitchener Road, STAFFORD HEIGHTS, QLD Australia 4053",-27.3977696,153.0189544,QLD,Full Access
Manunda,Trinity Bay State High School,"26-62 Hoare Street, MANUNDA, QLD Australia 4870",-16.92283258,145.752756,QLD,Full Access
South Johnstone,South Johnstone State School,"2 East Avenue, SOUTH JOHNSTONE, QLD Australia 4859",-17.59335946,145.99978209,QLD,Full Access
South Kolan,Kolan South State School,"2297 Gin Gin Road, SOUTH KOLAN, QLD Australia 4670",-24.934403999999997,152.17584729,QLD,Assisted Access
South Townsville,Townsville South State School,"Macrossan Street, South Townsville, QLD Australia 4810",-19.26295045,146.82760298,QLD,Assisted Access
Southbrook,Southbrook Central State School,"1 School Road, SOUTHBROOK, QLD Australia 4352",-27.67803655,151.70361757,QLD,Full Access
Southport East,Southport Community Centre,"6 Lawson Street, SOUTHPORT, QLD Australia 4215",-27.970934,153.414131,QLD,Full Access
Southport North,Southport State High School,"Brooke Avenue, SOUTHPORT, QLD Australia 4215",-27.96247575,153.40266287,QLD,Assisted Access
Southport West,CrossLife Baptist Church,"170 Nerang Street, SOUTHPORT, QLD Australia 4215",-27.973991,153.403162,QLD,Full Access
Springbrook,Springbrook State School,"2327 Springbrook Road, SPRINGBROOK, QLD Australia 4213",-28.18995051,153.26496363,QLD,Assisted Access
Springfield,Woodcrest State College Auditorium,"38 Nev Smith Drive, SPRINGFIELD, QLD Australia 4300",-27.65912762,152.92113662,QLD,Full Access
Springsure,Springsure State School,"55 Eclipse Street, SPRINGSURE, QLD Australia 4722",-24.11547049,148.08818221,QLD,Full Access
Springwood Central,Springwood Central State School,"26-34 Dennis Road, SPRINGWOOD, QLD Australia 4127",-27.61860969,153.12978029,QLD,Assisted Access
Springwood North,Springwood Church of Christ,"179 Springwood Rd, Springwood, QLD Australia 4127",-27.61076,153.134134,QLD,Full Access
St Bernard,St Bernard State School,"1-19 School Road, MOUNT TAMBORINE, QLD Australia 4272",-27.9703,153.198739,QLD,Full Access
Hill End,St Francis of Assisi Church Hall,"47 Dornoch Terrace, WEST END, QLD Australia 4101",-27.48732497,153.00891459,QLD,Assisted Access
St George,St George State School Hall,"20 - 40 Grey Street, ST GEORGE, QLD Australia 4487",-28.03775286,148.58073235,QLD,Assisted Access
Rangeville North,"St Joseph's College Toowoomba, MacKillop Centre","Coronet Street, TOOWOOMBA, QLD Australia 4350",-27.572716370077462,151.97059481349183,QLD,Full Access
Spring Hill,Brisbane Central State School,"Rogers Street, SPRING HILL, QLD Australia 4000",-27.45907,153.027731,QLD,Full Access
Stafford,Stafford State School,"314 Stafford Road, STAFFORD, QLD Australia 4053",-27.41132859,153.01736355,QLD,Full Access
Stafford Heights,Stafford Heights State School,"95 Redwood Street, STAFFORD HEIGHTS, QLD Australia 4053",-27.40114193,153.00359845,QLD,Full Access
Stafford West,Our Lady Queen of Apostles Church Hall,"70 Appleby Road, STAFFORD, QLD Australia 4053",-27.40535196,153.00835669,QLD,Full Access
Stanthorpe,St Paul's Parish Hall,"2 Corundum Street, STANTHORPE, QLD Australia 4380",-28.652690999999997,151.937724,QLD,Full Access
Stanwell,Stanwell State School,"10 Teakle Street, STANWELL, QLD Australia 4702",-23.484844,150.320692,QLD,Full Access
South Brisbane,Brisbane State High School,"Cnr Vulture & Ernest Streets (entry via Vulture Street gates), SOUTH BRISBANE, QLD Australia 4101",-27.481749286897738,153.01828482936094,QLD,Full Access
Varsity Lakes South,"Varsity Lakes Community Centre, Jim Harris Park","Lyn Muller Lane (off Mattocks Road), VARSITY LAKES, QLD Australia 4227",-28.098057793371222,153.41922283106507,QLD,Full Access
Stockyard Creek,Stockyard Creek Hall,"111 Stockyard Creek Road, STOCKYARD, QLD Australia 4344",-27.64232063,152.06349492,QLD,Full Access
Stones Corner,The Little Kings Movement for the Handicapped,"Cnr Carl & O'Keefe Streets, BURANDA, QLD Australia 4102",-27.49762739,153.03772151,QLD,Full Access
Stratford,Stratford Community Hall,"15 Kamerunga Road, STRATFORD, QLD Australia 4870",-16.87570736,145.7324262,QLD,Full Access
Strathpine,Pine Rivers State High School (Auditorium),"Gympie Road, STRATHPINE, QLD Australia 4500",-27.29647332354021,152.98772894708253,QLD,Full Access
Strathpine West,Strathpine West State School,"16-20 Garbala Drive, STRATHPINE, QLD Australia 4500",-27.30648361,152.9693681,QLD,No Access
Sunbury,Sunbury State School,"545 Alice Street, MARYBOROUGH, QLD Australia 4650",-25.52509318,152.67843962,QLD,Full Access
Sunnybank,Sunnybank State High School,"Boorman Street (access via Gager Street), SUNNYBANK, QLD Australia 4109",-27.57572543,153.05811435,QLD,Full Access
Sunnybank Hills,Sunnybank Hills State School,"77 Symons Road, SUNNYBANK HILLS, QLD Australia 4109",-27.59457508,153.05674374,QLD,Full Access
Sunset,Sunset State School,"30 Abel Smith Parade, MOUNT ISA, QLD Australia 4825",-20.70924478,139.50998425,QLD,Assisted Access
Surat,Surat State School,"55 Robert Street, SURAT, QLD Australia 4417",-27.15459119,149.06688273,QLD,Assisted Access
Merthyr,Merthyr Road Uniting Church Hall,"52 Merthyr Road, NEW FARM, QLD Australia 4005",-27.468653999999997,153.044431,QLD,Full Access
Taabinga,Taabinga State School,"2 Rae Street, KINGAROY, QLD Australia 4610",-26.556134486854866,151.8384950780487,QLD,Full Access
Taigum,Taigum State School Hall,"266 Handford Road, TAIGUM, QLD Australia 4018",-27.34811713,153.03989947,QLD,Full Access
Tallebudgera,Tallebudgera State School,"492 Guineas Creek Road, TALLEBUDGERA, QLD Australia 4228",-28.141263,153.429412,QLD,Full Access
Talwood,Talwood State School,"17 Recreation Street, TALWOOD, QLD Australia 4496",-28.487064999999998,149.470236,QLD,Full Access
Tambo,Tambo State School,"16 Mitchell Street, TAMBO, QLD Australia 4478",-24.88476977,146.25358611,QLD,Full Access
Tamborine,Tamborine Memorial Hall,"2760 Waterford-Tamborine Road, TAMBORINE, QLD Australia 4270",-27.8770754,153.1249422,QLD,Full Access
Tannum Sands,Tannum Sands State High School,"65 Coronation Drive, TANNUM SANDS, QLD Australia 4680",-23.95945025,151.36520863,QLD,Assisted Access
Tansey,Tansey Bowls Club,"21 Tansey Hall Road, TANSEY, QLD Australia 4601",-26.03441014,152.0451057,QLD,Full Access
Tara,Tara Shire State College,"22 Binnie Street, TARA, QLD Australia 4421",-27.280307999999998,150.458695,QLD,Full Access
Tarampa,Tarampa State School,"18 Manthey Road, TARAMPA, QLD Australia 4311",-27.48716793,152.54600286,QLD,Full Access
Taringa,Taringa Baptist Church,"36 Morrow Street, TARINGA, QLD Australia 4068",-27.49271185,152.98115373,QLD,Assisted Access
Taroom,Taroom State School,"Wolsey Street, TAROOM, QLD Australia 4420",-25.63887131,149.80063856,QLD,Full Access
Tarragindi,Southside Uniting Church - Tarragindi Centre,"24 Pope Street, TARRAGINDI, QLD Australia 4121",-27.529,153.0445,QLD,Full Access
Greenbank South,Greenbank Community Centre,"145 Teviot Road, GREENBANK, QLD Australia 4124",-27.73029939,152.98353553,QLD,Full Access
Tewantin,Tewantin State School,"Goodwin Street, TEWANTIN, QLD Australia 4565",-26.38954388,153.03082824,QLD,Full Access
Texas,Texas Memorial Hall,"50 High Street, TEXAS, QLD Australia 4385",-28.8550578,151.1682496,QLD,Full Access
Thabeban,Thabeban State School,"270 Goodwood Road, THABEBAN, QLD Australia 4670",-24.89837781,152.36392915,QLD,Full Access
Thallon,Thallon State School,"15 Henry Street, THALLON, QLD Australia 4497",-28.63358489,148.86765897,QLD,Full Access
Thangool,Thangool State School,"2 Aerodrome Road, THANGOOL, QLD Australia 4716",-24.49111261,150.57232618,QLD,Full Access
Thargomindah,Thargomindah State School,"1 Dowling Street, THARGOMINDAH, QLD Australia 4492",-27.99547191,143.82705331,QLD,Assisted Access
The Caves,The Caves State School,"Cnr Barmoya & Rossmoya Roads, THE CAVES, QLD Australia 4702",-23.176137,150.45909799999998,QLD,Full Access
The Gap,The Gap State School,"Cnr Waterworks & Settlement Roads, THE GAP, QLD Australia 4061",-27.44298741,152.94486076,QLD,Assisted Access
The Gums,The Gums State School,"12051 Coomrith Road, THE GUMS, QLD Australia 4406",-27.34130319,150.19946158,QLD,Assisted Access
The Range,Fairholme College,"40 Wirra Wirra Street, TOOWOOMBA, QLD Australia 4350",-27.556268,151.977814,QLD,Full Access
The Summit,The Summit State School,"34 Taggart's Road, THE SUMMIT, QLD Australia 4377",-28.57945303,151.95518732,QLD,Assisted Access
Buranda West,St John's Annerley Presbyterian Church Hall,"23-33 King Street, ANNERLEY, QLD Australia 4103",-27.50271638,153.03662717,QLD,Full Access
Thornlands,Thornlands State School,"South Street, THORNLANDS, QLD Australia 4164",-27.548333333333,153.263333333333,QLD,Assisted Access
Thornton,Thornton State School,"4 Thornton School Road, THORNTON, QLD Australia 4341",-27.79797965,152.37202406,QLD,Full Access
Tieri,Tieri State School,"Bottlebrush Lane, TIERI, QLD Australia 4709",-23.03594086,148.34636092,QLD,Assisted Access
Tin Can Bay,Tin Can Bay P-10 State School,"2 Snapper Creek Road, TIN CAN BAY, QLD Australia 4580",-25.9247597,152.99521923,QLD,Full Access
Tinana,Tinana State School,"239 Gympie Road, TINANA, QLD Australia 4650",-25.55809,152.667607,QLD,Full Access
Tinbeerwah,Tinbeerwah Hall,"863 Sunrise Road, TINBEERWAH, QLD Australia 4563",-26.4038421,152.9828444,QLD,Assisted Access
Tingalpa,Tingalpa State School,"1546 Wynnum Road (access via Tenbar Street), TINGALPA, QLD Australia 4173",-27.474024,153.126981,QLD,Full Access
Tingalpa South,Good Shepherd Lutheran Church Hall,"152 Belmont Road, TINGALPA, QLD Australia 4173",-27.482262,153.128932,QLD,Assisted Access
Tivoli,Tivoli State School,"108 Mt Crosby Road, TIVOLI, QLD Australia 4305",-27.58335459,152.77714491,QLD,Full Access
Tolga,Tolga State School,"35-55 Main Street, TOLGA, QLD Australia 4882",-17.22363096,145.47773838,QLD,Assisted Access
Toobanna,Toobanna State School,"49049 Bruce Highway, TOOBANNA, QLD Australia 4850",-18.712380369999998,146.14748597,QLD,Assisted Access
Toobeah,Toobeah Kindergarten & Children's Centre,"Cnr Barwon Highway & Minnel Road, TOOBEAH, QLD Australia 4498",-28.4145517,149.8720206,QLD,Full Access
Toogoolawah,Toogoolawah State School,"Gardner Street, TOOGOOLAWAH, QLD Australia 4313",-27.0916348,152.37915337,QLD,Full Access
Toogoom,Toogoom Community Hall,"140 Toogoom Road, TOOGOOM, QLD Australia 4655",-25.26006639,152.66725481,QLD,Assisted Access
Toorbul,Toorbul Community Hall,"158 Esplanade, TOORBUL, QLD Australia 4510",-27.02773509,153.09172511,QLD,Assisted Access
Toowong,Toowong Uniting Church Hall,"80 Sherwood Road, TOOWONG, QLD Australia 4066",-27.48530007,152.98846811,QLD,Assisted Access
Toowong West,Qld Academy SMT,"78 Bywong Street, TOOWONG, QLD Australia 4066",-27.48695378,152.97935128,QLD,Full Access
Toowoomba,St Luke's Anglican Church Hall,"590 Ruthven Street, TOOWOOMBA, QLD Australia 4350",-27.56527599,151.95301975,QLD,Full Access
Toowoomba East,Toowoomba East State School,"Cnr Arthur & Mary Streets, TOOWOOMBA, QLD Australia 4350",-27.560509999999997,151.965804,QLD,Full Access
Toowoomba West,Good Shepherd Lutheran Church,"23 Glenvale Road, HARRISTOWN, QLD Australia 4350",-27.56584757,151.92712337,QLD,Assisted Access
Wilsonton East,Sacred Heart Primary School,"263 Tor Street, WILSONTON, QLD Australia 4350",-27.539628,151.930757,QLD,Full Access
Torbanlea,Torbanlea Community Hall,"27 Robertson Street, TORBANLEA, QLD Australia 4662",-25.34633371,152.59669125,QLD,Full Access
Caboolture South,Caboolture Special School,"50 - 80 Torrens Road, CABOOLTURE SOUTH, QLD Australia 4506",-27.0967496,152.94347942,QLD,Full Access
Trebonne,Trebonne State School,"11 Stone River Road, TREBONNE, QLD Australia 4850",-18.63058926,146.07430458,QLD,Assisted Access
Trinity Beach,Trinity Beach State School,"Wewak Street, TRINITY BEACH, QLD Australia 4879",-16.79463988,145.69006205,QLD,Assisted Access
Tugun,Tugun Village Community Centre,"414 Coolangatta Road, TUGUN, QLD Australia 4224",-28.151642,153.500643,QLD,Full Access
Tully,"Tully Multi Purpose Centre, Tully State High School","59337 Bruce Highway, TULLY, QLD Australia 4854",-17.94001634,145.93080103,QLD,Full Access
University,James Cook University,"James Cook University Drive, DOUGLAS, QLD Australia 4814",-19.323380999999998,146.757376,QLD,Assisted Access
Upper Brookfield,Upper Brookfield State School,"496 Upper Brookfield Road, UPPER BROOKFIELD, QLD Australia 4069",-27.47821617,152.86898375,QLD,Full Access
Upper Coomera,Highland Reserve State School,"570 Reserve Road, UPPER COOMERA, QLD Australia 4209",-27.89278355,153.2826072,QLD,Assisted Access
Upper Mount Gravatt,Upper Mount Gravatt State School,"1899 Logan Road, UPPER MOUNT GRAVATT, QLD Australia 4122",-27.55640171,153.07968736,QLD,Full Access
Upper Tenthill,Tenthill Baptist Church Hall,"979 Tenthill Creek Road, UPPER TENTHILL, QLD Australia 4343",-27.63380924,152.21731424,QLD,Assisted Access
Urangan,Urangan Point State School,"Miller Street, URANGAN, QLD Australia 4655",-25.290674,152.902063,QLD,Assisted Access
Urangan West,Sandy Straits State School,"134 Robert Street, URANGAN, QLD Australia 4655",-25.30054034,152.87608624,QLD,Full Access
Urraween,Fraser Coast Baptist Church,"171 Urraween Road, URRAWEEN, QLD Australia 4655",-25.299114,152.81579299999999,QLD,Full Access
Varsity Lakes Central,Varsity College,"Christine Avenue, VARSITY LAKES, QLD Australia 4227",-28.088523,153.409546,QLD,Full Access
Veteran,Veteran Hall,"594 Sandy Creek Road, VETERAN, QLD Australia 4570",-26.13535723,152.70152271,QLD,Full Access
Victoria Estate,Victoria Plantation State School,"244 Forrest Beach Road, VICTORIA ESTATE, QLD Australia 4850",-18.64747519,146.20178461,QLD,Assisted Access
Victoria Park,Victoria Park State School,"Cnr Goldsmith & Shakespeare Streets, EAST MACKAY, QLD Australia 4740",-21.1481,149.194314,QLD,Full Access
Victoria Point,Victoria Point State School,"Colburn Avenue, VICTORIA POINT, QLD Australia 4165",-27.58370168,153.2951653,QLD,Assisted Access
Vienna Woods,Vienna Woods State School,"12 Heffernan Road, ALEXANDRA HILLS, QLD Australia 4161",-27.527409,153.229697,QLD,Assisted Access
Vincent,Vincent State School,"280 Palmerston Street, VINCENT, QLD Australia 4814",-19.28712463,146.76450133,QLD,Full Access
Virginia,Virginia State School,"Cnr Sandgate Road & Jefferis Street, VIRGINIA, QLD Australia 4014",-27.383492,153.061521,QLD,Full Access
Vulture Street,St Paul's Anglican Church Hall,"554 Vulture Street, EAST BRISBANE, QLD Australia 4169",-27.485526,153.044543,QLD,Assisted Access
Walkamin,Walkamin State School,"40 Wattle Street, WALKAMIN, QLD Australia 4872",-17.12698003,145.426476,QLD,Full Access
Walkerston,Walkerston State School,"Dutton Street, WALKERSTON, QLD Australia 4751",-21.15966,149.064679,QLD,Full Access
Walkervale,Walkervale State School,"46 Hurst Street, BUNDABERG, QLD Australia 4670",-24.8848368,152.3598389,QLD,Assisted Access
Wallangarra,Wallangarra State School,"50 Callandoon Street, WALLANGARRA, QLD Australia 4383",-28.91830221,151.9310689,QLD,Full Access
Wallaville,Wallaville State School,"7 Grey Street, WALLAVILLE, QLD Australia 4671",-25.07342552,151.99735433,QLD,Full Access
Walloon,Walloon State School,"528 Karrabin-Rosewood Road, WALLOON, QLD Australia 4306",-27.60612718,152.66275406,QLD,Full Access
Wallumbilla,Wallumbilla State School,"22 High Street, WALLUMBILLA, QLD Australia 4428",-26.58400819,149.18576896,QLD,Assisted Access
Wamuran,Wamuran Community Hall,"1046-1052 D'Aguilar Highway, WAMURAN, QLD Australia 4512",-27.04002724,152.86472172,QLD,Assisted Access
Wandoan,Wandoan State School,"49 North Street, WANDOAN, QLD Australia 4419",-26.11880368,149.96154428,QLD,Full Access
Warner,Genesis Christian College,"10 Youngs Crossing Road, BRAY PARK, QLD Australia 4500",-27.28868833,152.95412242,QLD,Full Access
Warra,Warra State School,"Robinson Street, WARRA, QLD Australia 4411",-26.9303634,150.91734946,QLD,Assisted Access
Eight Mile Plains West,Warrigal Road State School,"314 Warrigal Road, EIGHT MILE PLAINS, QLD Australia 4113",-27.58668758,153.08465481,QLD,Full Access
Warrill View,Warrill View State School,"7-19 Ipswich Street, WARRILL VIEW, QLD Australia 4307",-27.8229136,152.6157698,QLD,Full Access
Warwick,Warwick Indoor Recreation and Aquatic Centre,"29 Palmerin Street, WARWICK, QLD Australia 4370",-28.2116,152.03300000000002,QLD,Assisted Access
Warwick East,Warwick East State School,"45 Fitzroy Street, WARWICK, QLD Australia 4370",-28.21441103,152.03887224,QLD,Assisted Access
Warwick West,Warwick West State School,"17 George Street, WARWICK, QLD Australia 4370",-28.22075926,152.01448023,QLD,Assisted Access
Waterford West,Waterford West State School,"5-15 John Street, WATERFORD WEST, QLD Australia 4133",-27.689961999999998,153.132949,QLD,Full Access
Acacia Ridge South,Watson Road State School,"210 Watson Road, ACACIA RIDGE, QLD Australia 4110",-27.59308225,153.0182004,QLD,Assisted Access
Weir,Weir State School,"592 Ross River Road, KIRWAN, QLD Australia 4817",-19.315997,146.734386,QLD,Full Access
Wellers Hill,Wellers Hill State School,"190 Toohey Road, TARRAGINDI, QLD Australia 4121",-27.5258,153.04680000000002,QLD,Assisted Access
Wellington Point,Trinity Uniting Church,"47 Marlborough Road, WELLINGTON POINT, QLD Australia 4160",-27.498348,153.233753,QLD,Assisted Access
Wellington Point West,Wellington Point State High School,"Anson Road, WELLINGTON POINT, QLD Australia 4160",-27.490427,153.23003599999998,QLD,Assisted Access
West Burleigh,Burleigh Church of Christ,"174 West Burleigh Road, WEST BURLEIGH, QLD Australia 4219",-28.10017543,153.44289333,QLD,Full Access
Cairns West,Cairns West State School,"Mayers Street, MANUNDA, QLD Australia 4870",-16.9215934,145.7423737,QLD,Assisted Access
West Coorparoo,St James Hall,"92 Kirkland Avenue, COORPAROO, QLD Australia 4151",-27.49911676,153.05232078,QLD,Full Access
West End,West End State School,"24 Vulture Street, WEST END, QLD Australia 4101",-27.479362,153.007853,QLD,Assisted Access
West Ipswich,Ipswich West State School,"Kennedy Street, WEST IPSWICH, QLD Australia 4305",-27.62093871,152.75095582,QLD,Assisted Access
Harristown East,Our Saviour's Lutheran Church Hall,"Cnr Alderley & West Streets, HARRISTOWN, QLD Australia 4350",-27.58330704,151.93902969,QLD,Assisted Access
Westwood,Westwood State School,"108 Herbert Street, WESTWOOD, QLD Australia 4702",-23.6168572,150.1547429,QLD,No Access
White Rock,White Rock State School,"114 Progress Road, WHITE ROCK, QLD Australia 4868",-16.986926999999998,145.744115,QLD,Full Access
Whites Hill,Whites Hill State College,"138 Burn Street, CAMP HILL, QLD Australia 4152",-27.500235,153.082784,QLD,Full Access
Whitfield,Whitfield State School,"42 McManus Street, WHITFIELD, QLD Australia 4870",-16.91136706,145.7288307,QLD,Assisted Access
Widgee,Widgee State School,"2156 Gympie-Woolooga Road, WIDGEE, QLD Australia 4570",-26.203901600000002,152.4434191,QLD,Full Access
Allenstown North,The Cathedral College,"189 William Street, ROCKHAMPTON, QLD Australia 4700",-23.38619266,150.50630629,QLD,Full Access
Willows,The Willows State School,"Cnr Sandstone Drive & Bilberry Street, KIRWAN, QLD Australia 4817",-19.30528582,146.72215998,QLD,Assisted Access
Wilsonton,Wilsonton State School Hall,"Denyer Street, WILSONTON, QLD Australia 4350",-27.540903,151.921953,QLD,Full Access
Wilston,Wilston State School G Block,"11 Primrose Street, THE GRANGE, QLD Australia 4051",-27.428469,153.01515,QLD,No Access
Windaroo Valley,Windaroo Valley State High School,"240 Beaudesert-Beenleigh Road, BAHRS SCRUB, QLD Australia 4207",-27.74027987,153.19018632,QLD,Full Access
Alexandra Park,Alexandra Hills State High School,"Windemere Road, ALEXANDRA HILLS, QLD Australia 4161",-27.523135999999997,153.214329,QLD,Assisted Access
Windsor,Windsor State School,"Harris Street, WINDSOR, QLD Australia 4030",-27.43078015,153.02963734,QLD,Assisted Access
Winton,Winton Shire Supper Room,"75 Vindex Street, Winton, QLD Australia 4735",-22.38762445,143.03763685,QLD,Full Access
Withcott,Withcott State School,"26 Biggs Road, WITHCOTT, QLD Australia 4352",-27.55896033,152.02413082,QLD,Full Access
Witta,Old Witta School Community Centre,"316 Witta Road, WITTA, QLD Australia 4552",-26.708599,152.826855,QLD,Assisted Access
Wondai,Wondai Memorial Hall,"Cnr Mackenzie & Scott Streets, WONDAI, QLD Australia 4606",-26.318642999999998,151.873015,QLD,Full Access
Wondall Heights,Wondall Heights State School,"260 Wondall Road, MANLY WEST, QLD Australia 4179",-27.464603,153.158593,QLD,Assisted Access
Wonga,Wonga Beach State School,"48 Snapper Island Drive, WONGA BEACH, QLD Australia 4873",-16.341974,145.412993,QLD,Full Access
Lower Wonga,Lower Wonga Hall,"7 Lower Wonga Road, LOWER WONGA, QLD Australia 4570",-26.09012682,152.48445153,QLD,Full Access
Woodford,Woodford Memorial Hall,"109 Archer Street, WOODFORD, QLD Australia 4514",-26.95449426,152.77818561,QLD,Full Access
Woodgate,Woodgate Community Hall,"Esplanade, WOODGATE, QLD Australia 4660",-25.11514911,152.57107079,QLD,Full Access
Woodhill,Woodhill Hall,"6098 Mt Lindesay Highway, WOODHILL, QLD Australia 4285",-27.899845,152.974275,QLD,Full Access
Woodridge,Woodridge State High School,"323 Wembley Road, WOODRIDGE, QLD Australia 4114",-27.64314275,153.09936404,QLD,Assisted Access
Woodridge North,Woodridge North State School,"3/11 Arthur Street, WOODRIDGE, QLD Australia 4114",-27.62639984,153.10649872,QLD,Full Access
Woodstock,Woodstock State School,"54 Woodstock Avenue, WOODSTOCK, QLD Australia 4816",-19.59771728,146.83493614,QLD,Full Access
Woody Point,Holy Cross Catholic Parish Hall,"Cnr Collins Street & Victoria Avenue, WOODY POINT, QLD Australia 4019",-27.250104999999998,153.098723,QLD,Full Access
Woody Point South,Woody Point Memorial Hall,"Cnr Oxley Avenue & Hornibrook Esplanade, WOODY POINT, QLD Australia 4019",-27.259918120000002,153.10346246,QLD,Full Access
Woombye,Woombye State School,"95 Pine Grove Road, WOOMBYE, QLD Australia 4559",-26.66719168,152.97382593,QLD,Full Access
Woongarra,Woongarra State School,"468 Elliott Heads Road, BUNDABERG, QLD Australia 4670",-24.8784555,152.40589499,QLD,Full Access
Woongoolba,Woongoolba State School,"1219 Stapylton-Jacobs Well Road, WOONGOOLBA, QLD Australia 4207",-27.74453862,153.31904233,QLD,Full Access
Woorim,The Surf Club Bribie Island,"2 First Avenue, WOORIM, QLD Australia 4507",-27.06977608,153.20465684,QLD,Full Access
Wooroolin,Wooroolin State School,"34 Frederick Street, WOOROOLIN, QLD Australia 4608",-26.4088552,151.81193054,QLD,Full Access
Woree,Woree State High School,"42-80 Windarra Street, WOREE, QLD Australia 4868",-16.960687999999998,145.741717,QLD,Full Access
Worongary,Worongary State School,"2 Delta Cove Drive, WORONGARY, QLD Australia 4213",-28.022561999999997,153.34276499999999,QLD,Full Access
Wowan,Wowan State School,"Don Street, WOWAN, QLD Australia 4702",-23.91048286,150.19373238,QLD,Assisted Access
Wujal Wujal,Wujal Wujal Aboriginal Shire Council -  Training Room,"1 Hartwig Street, WUJAL WUJAL, QLD Australia 4895",-15.945725,145.31938,QLD,Full Access
Wulguru,Wulguru State School,"Edison Street, WULGURU, QLD Australia 4811",-19.32443213,146.81266844,QLD,Full Access
Wynnum,Wynnum State School,"81 Boxgrove Avenue, WYNNUM, QLD Australia 4178",-27.440604999999998,153.161095,QLD,Assisted Access
Wynnum Central,St Peter's Anglican Church Hall,"86 Bride Street, WYNNUM, QLD Australia 4178",-27.4433917,153.1712796,QLD,Full Access
Wynnum South,Guardian Angels Catholic Church,"198 Bay Terrace, Wynnum, QLD Australia 4178",-27.446095999999997,153.176321,QLD,Full Access
Wynnum West,Wynnum West State School,"2036 Wynnum Road, WYNNUM WEST, QLD Australia 4178",-27.45456973,153.15416962,QLD,Full Access
Wyreema,Wyreema State School,"12 High Street, WYREEMA, QLD Australia 4352",-27.65863823,151.85507923,QLD,Full Access
Yandaran,Yandaran State School,"School Lane, YANDARAN, QLD Australia 4673",-24.72459936,152.11221993,QLD,Full Access
Yandina,Yandina School of Arts Hall,"11 Farrell Street, YANDINA, QLD Australia 4561",-26.561297999999997,152.95595600000001,QLD,Full Access
Yangan,Yangan School of Arts,"7-9 King Street, YANGAN, QLD Australia 4371",-28.19637111,152.20927835,QLD,Assisted Access
Yarrabah,Yarrabah State School,"Gribble St, Yarrabah, QLD Australia 4871",-16.907593,145.8701039,QLD,Assisted Access
Yarraman,Yarraman State School,"17 John Street, YARRAMAN, QLD Australia 4614",-26.84147565,151.97617292,QLD,Full Access
